start_depth,end_depth,thickness,lithotype_code,class_key,class_name,sample_count
1647.6400,1649.0400,1.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,7
1649.0400,1649.8400,0.8000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,4
1649.8400,1650.2400,0.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,2
1650.2400,1650.6400,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1650.6400,1651.0400,0.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,2
1651.0400,1653.0400,2.0000,2,seal_kaolinite_argillite,каолинитовая легкая глина,10
1653.0400,1654.0400,1.0000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,5
1654.0400,1654.2400,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1654.2400,1654.4400,0.2000,2,seal_silty_argillite,песчанистая легкая глина,1
1654.4400,1654.6400,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1654.6400,1655.0400,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1655.0400,1655.2400,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1655.2400,1658.0400,2.8000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,14
1658.0400,1658.2400,0.2000,1,sand_quartz_wacke,пористый кварцевый песчаник,1
1658.2400,1659.2400,1.0000,1,sand_subarkose_wacke,пористый субаркозовый песчаник,5
1659.2400,1659.4400,0.2000,1,sand_subarkose_wacke,высокопористый субаркозовый песчаник,1
1659.4400,1660.0400,0.6000,1,sand_subarkose_wacke,пористый субаркозовый песчаник,3
1660.0400,1662.0400,2.0000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,10
1662.0400,1662.2400,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1662.2400,1663.0400,0.8000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,4
1663.0400,1664.0400,1.0000,2,seal_kaolinite_argillite,каолинитовая легкая глина,5
1664.0400,1664.4400,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1664.4400,1665.0400,0.6000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,3
1665.0400,1668.8400,3.8000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,19
1668.8400,1669.0400,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1669.0400,1670.4400,1.4000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,7
1670.4400,1670.8400,0.4000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,2
1670.8400,1671.2400,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1671.2400,1671.4400,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1671.4400,1673.4400,2.0000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,10
1673.4400,1673.6400,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1673.6400,1673.8400,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1673.8400,1675.0400,1.2000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,6
1675.0400,1675.4400,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1675.4400,1676.0400,0.6000,2,seal_kaolinite_argillite,каолинитовая легкая глина,3
1676.0400,1676.8400,0.8000,2,seal_silty_argillite,песчанистая легкая глина,4
1676.8400,1678.0400,1.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,6
1678.0400,1679.4400,1.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,7
1679.4400,1679.8400,0.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,2
1679.8400,1680.0400,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1680.0400,1680.8400,0.8000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,4
1680.8400,1682.4400,1.6000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,8
1682.4400,1682.6400,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1682.6400,1684.0400,1.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,7
1684.0400,1684.4400,0.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,2
1684.4400,1684.8400,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1684.8400,1685.0400,0.2000,1,sand_subarkose_wacke,высокопористый субаркозовый песчаник,1
1685.0400,1685.4400,0.4000,1,sand_arkose_wacke,высокопористый аркозовый песчаник,2
1685.4400,1685.6400,0.2000,1,sand_arkose_wacke,пористый аркозовый песчаник,1
1685.6400,1689.0400,3.4000,1,sand_subarkose_wacke,пористый субаркозовый песчаник,17
1689.0400,1689.6400,0.6000,1,sand_arkose_wacke,пористый аркозовый песчаник,3
1689.6400,1690.8400,1.2000,1,sand_subarkose_wacke,пористый субаркозовый песчаник,6
1690.8400,1691.4400,0.6000,2,seal_kaolinite_argillite,каолинитовая легкая глина,3
1691.4400,1691.6400,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1691.6400,1692.0400,0.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,2
