interval_id,lithotype,start_idx,end_idx,depth_start,depth_end,sample_count,method,local_score,negative_share,bad_metric_name,bad_share,elapsed_sec,evals,invalid_count,generations_ran
0,2,0,76,2920.0,2935.0,76,bf,0.19078947368421054,0.23684210526315788,glin_bad_share,0.013157894736842105,0.19215019999683136,6561,0,0
1,1,76,136,2935.2,2947.0,60,bf,0.0,0.0,coll_bad_share,0.0,0.2021497999994608,6561,0,0
2,2,136,207,2947.2,2961.2,71,bf,0.014084507042253521,0.014084507042253521,glin_bad_share,0.028169014084507043,0.19351510000342387,6561,0,0
3,1,207,218,2961.4,2963.4,11,bf,0.0,0.0,coll_bad_share,0.0,0.18724790000123903,6561,0,0
4,2,218,252,2963.6,2970.2,34,bf,0.037647058823529415,0.047058823529411764,glin_bad_share,0.0,0.1894581999986258,6561,0,0
5,1,252,285,2970.4,2976.8,33,bf,0.0030303030303030307,0.0,coll_bad_share,0.030303030303030304,0.19084160000056727,6561,0,0
6,2,285,400,2977.0,2999.8,115,bf,0.04139130434782609,0.04521739130434783,glin_bad_share,0.05217391304347826,0.20702650000021094,6561,0,0
