interval_id,lithotype,start_idx,end_idx,depth_start,depth_end,sample_count,method,local_score,negative_share,bad_metric_name,bad_share,elapsed_sec,evals,invalid_count,generations_ran
0,2,0,76,2920.0,2935.0,76,bf,0.43157894736842106,0.5,glin_bad_share,0.3157894736842105,0.0004518000023381319,1,0,0
1,1,76,136,2935.2,2947.0,60,bf,0.3176666666666667,0.38666666666666666,coll_bad_share,0.08333333333333333,0.00029889999859733507,1,0,0
2,2,136,207,2947.2,2961.2,71,bf,0.4267605633802817,0.4084507042253521,glin_bad_share,1.0,0.00025010000172187574,1,0,0
3,1,207,218,2961.4,2963.4,11,bf,0.26181818181818184,0.32727272727272727,coll_bad_share,0.0,0.00021180000112508424,1,0,0
4,2,218,252,2963.6,2970.2,34,bf,0.4388235294117647,0.4235294117647059,glin_bad_share,1.0,0.00014369999917107634,1,0,0
5,1,252,285,2970.4,2976.8,33,bf,0.33090909090909093,0.40606060606060607,coll_bad_share,0.06060606060606061,0.00015630000052624382,1,0,0
6,2,285,400,2977.0,2999.8,115,bf,0.43669565217391304,0.42086956521739133,glin_bad_share,1.0,0.0001081000009435229,1,0,0
