depth,lithotype_code,kaolinite,hydromica,feldspar,quartz,porosity,clay_share_solid,q_over_qf,porosity_tag,class_key,class_name
1862.9700,2,0.251885,0.137678,0.144514,0.338348,0.127576,0.446529,0.700714,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1863.1700,2,0.216970,0.164378,0.127226,0.365972,0.125455,0.436052,0.742040,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1863.3700,2,0.273911,0.173147,0.113350,0.339955,0.099636,0.496531,0.749947,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1863.5700,2,0.319948,0.167196,0.114049,0.321170,0.077636,0.528148,0.737951,плотный,seal_kaolinite_argillite,каолинитовая легкая глина
1863.7700,2,0.286414,0.175088,0.113703,0.343765,0.081030,0.502195,0.751452,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1863.9700,2,0.268253,0.161500,0.124330,0.337614,0.108303,0.481950,0.730855,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1864.1700,2,0.366870,0.110105,0.155815,0.265816,0.101394,0.530794,0.630447,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1864.3700,2,0.466493,0.066824,0.187172,0.204784,0.074727,0.576389,0.522467,плотный,seal_kaolinite_argillite,каолинитовая легкая глина
1864.5700,2,0.441717,0.072558,0.184353,0.206584,0.094788,0.568126,0.528434,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1864.7700,2,0.385323,0.105979,0.160709,0.230899,0.117091,0.556457,0.589618,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1864.9700,2,0.374620,0.131438,0.139654,0.242834,0.111455,0.569535,0.634881,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1865.1700,2,0.365896,0.149766,0.130673,0.243482,0.110182,0.579515,0.650751,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1865.3700,2,0.417796,0.144496,0.140358,0.204623,0.092727,0.619761,0.593142,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1865.5700,2,0.431231,0.138344,0.142181,0.181819,0.106424,0.637412,0.561169,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1865.7700,2,0.214339,0.227425,0.090872,0.282152,0.185212,0.542183,0.756391,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1865.9700,2,0.232286,0.236267,0.096865,0.275247,0.159333,0.557360,0.739688,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1866.1700,2,0.371674,0.153357,0.143493,0.225961,0.105515,0.586964,0.611608,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1866.3700,2,0.333393,0.106643,0.156120,0.272875,0.130970,0.506353,0.636080,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1866.5700,2,0.282708,0.118685,0.148642,0.305481,0.144485,0.469182,0.672684,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1866.7700,2,0.294346,0.087974,0.155561,0.319089,0.143030,0.446130,0.672262,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1866.9700,2,0.340738,0.005988,0.176503,0.325075,0.151697,0.408728,0.648105,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1867.1700,2,0.326601,0.028669,0.162847,0.313156,0.168727,0.427380,0.657887,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1867.3700,2,0.271634,0.119589,0.126638,0.309047,0.173091,0.473116,0.709336,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1867.5700,2,0.271302,0.140128,0.119997,0.305664,0.162909,0.491499,0.718092,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1867.7700,2,0.280486,0.142752,0.122762,0.300364,0.153636,0.500066,0.709870,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1867.9700,2,0.328196,0.128254,0.139283,0.281539,0.122727,0.520306,0.669023,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1868.1700,2,0.382902,0.126430,0.145540,0.252462,0.092667,0.561350,0.634323,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1868.3700,2,0.393875,0.153529,0.130436,0.218221,0.103939,0.610900,0.625891,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1868.5700,2,0.342603,0.188832,0.112314,0.226919,0.129333,0.610377,0.668918,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1868.7700,2,0.261410,0.203428,0.095252,0.308820,0.131091,0.534967,0.764270,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1868.9700,2,0.203679,0.174354,0.086245,0.375601,0.160121,0.450104,0.813260,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1869.1700,2,0.190715,0.159178,0.083120,0.375714,0.191273,0.432647,0.818846,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1869.3700,2,0.244129,0.133927,0.094678,0.357509,0.169758,0.455356,0.790623,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1869.5700,2,0.336435,0.088414,0.117988,0.334739,0.122424,0.484117,0.739385,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1869.7700,2,0.344336,0.120226,0.116583,0.300855,0.118000,0.526714,0.720717,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1869.9700,2,0.329805,0.206349,0.106093,0.242783,0.114970,0.605803,0.695900,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1870.1700,2,0.378159,0.181758,0.115915,0.219381,0.104788,0.625457,0.654290,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1870.3700,2,0.307176,0.157948,0.099025,0.290458,0.145394,0.544255,0.745753,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1870.5700,2,0.203540,0.191681,0.072518,0.378927,0.153333,0.466797,0.839365,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1870.7700,2,0.172369,0.211741,0.074895,0.427299,0.113697,0.433385,0.850865,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1870.9700,2,0.252368,0.168047,0.111623,0.383356,0.084606,0.459272,0.774489,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1871.1700,2,0.354823,0.145973,0.147457,0.272172,0.079576,0.544092,0.648601,плотный,seal_kaolinite_argillite,каолинитовая легкая глина
1871.3700,2,0.389467,0.185054,0.168158,0.173745,0.083576,0.626916,0.508172,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1871.5700,2,0.397200,0.192090,0.175340,0.150945,0.084424,0.643628,0.462618,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1871.7700,2,0.367364,0.226494,0.160186,0.162076,0.083879,0.648231,0.502933,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1871.9700,2,0.359113,0.265653,0.140523,0.142287,0.092424,0.688389,0.503119,пористый,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина
1872.1700,2,0.402210,0.261310,0.147811,0.107032,0.081636,0.722503,0.419994,пористый,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина
