start_depth,end_depth,thickness,lithotype_code,class_key,class_name,sample_count
1736.7500,1737.3500,0.6000,2,seal_kaolinite_clay,каолинитовая тяжелая глина,3
1737.3500,1737.5500,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1737.5500,1737.7500,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1737.7500,1738.3500,0.6000,2,seal_kaolinite_argillite,каолинитовая легкая глина,3
1738.3500,1739.3500,1.0000,1,sand_subarkose_wacke,пористый субаркозовый песчаник,5
1739.3500,1739.5500,0.2000,1,sand_subarkose_wacke,плотный субаркозовый песчаник,1
1739.5500,1739.9500,0.4000,1,sand_quartz_wacke,плотный кварцевый песчаник,2
1739.9500,1740.1500,0.2000,1,sand_subarkose_wacke,плотный субаркозовый песчаник,1
1740.1500,1740.3500,0.2000,1,sand_subarkose_arenite,плотный субаркозовый аренит,1
1740.3500,1740.5500,0.2000,1,sand_subarkose_arenite,пористый субаркозовый аренит,1
1740.5500,1740.7500,0.2000,1,sand_subarkose_wacke,пористый субаркозовый песчаник,1
1740.7500,1741.1500,0.4000,1,sand_quartz_wacke,пористый кварцевый песчаник,2
1741.1500,1741.5500,0.4000,1,sand_quartz_wacke,плотный кварцевый песчаник,2
1741.5500,1743.3500,1.8000,1,sand_subarkose_wacke,пористый субаркозовый песчаник,9
1743.3500,1743.5500,0.2000,1,sand_subarkose_wacke,плотный субаркозовый песчаник,1
1743.5500,1744.3500,0.8000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,4
1744.3500,1744.5500,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1744.5500,1745.3500,0.8000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,4
1745.3500,1746.3500,1.0000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,5
1746.3500,1749.5500,3.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,16
1749.5500,1750.3500,0.8000,2,seal_silty_argillite,песчанистая легкая глина,4
1750.3500,1750.5500,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1750.5500,1751.3500,0.8000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,4
