depth,lithotype_code,kaolinite,hydromica,feldspar,quartz,porosity,clay_share_solid,q_over_qf,porosity_tag,class_key,class_name
1700.0000,2,0.000000,0.709530,0.052746,0.115629,0.122095,0.808208,0.686734,пористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1700.2000,2,0.000000,0.701746,0.056049,0.118773,0.123431,0.800560,0.679394,пористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1700.4000,2,0.000000,0.702400,0.056537,0.117512,0.123551,0.801416,0.675167,пористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1700.6000,2,0.000000,0.704919,0.066707,0.113509,0.114865,0.796397,0.629847,пористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1700.8000,2,0.000000,0.736286,0.086827,0.082988,0.093899,0.812587,0.488699,пористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1701.0000,2,0.000000,0.785643,0.062795,0.065603,0.085959,0.859527,0.510937,пористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1701.2000,2,0.000000,0.784198,0.048676,0.056275,0.110851,0.881965,0.536198,пористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1701.4000,2,0.000000,0.775109,0.047121,0.037108,0.140662,0.901984,0.440565,пористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1701.6000,2,0.000000,0.768155,0.040895,0.039026,0.151923,0.905762,0.488305,пористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1701.8000,2,0.000000,0.762957,0.020295,0.076075,0.140672,0.887854,0.789407,пористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1702.0000,2,0.000000,0.765740,0.000509,0.114379,0.119371,0.869538,0.995568,пористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1702.2000,2,0.000000,0.764261,0.000000,0.131823,0.103917,0.852890,1.000000,пористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1702.4000,2,0.000000,0.773163,0.000000,0.127326,0.099512,0.858604,1.000000,пористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1702.6000,2,0.000000,0.773152,0.000000,0.121096,0.105753,0.864584,1.000000,пористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1702.8000,2,0.000000,0.772853,0.000039,0.115398,0.111711,0.870046,0.999664,пористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1703.0000,2,0.000000,0.764121,0.003789,0.116313,0.115778,0.864173,0.968453,пористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1703.2000,2,0.000000,0.765801,0.003443,0.121267,0.109490,0.859957,0.972395,пористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1703.4000,2,0.000000,0.767506,0.003152,0.124654,0.104688,0.857250,0.975341,пористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1703.6000,2,0.000000,0.762269,0.009517,0.120523,0.107692,0.854266,0.926816,пористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1703.8000,2,0.000000,0.735956,0.027685,0.123231,0.113128,0.829834,0.816555,пористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1704.0000,2,0.000000,0.732493,0.031450,0.123644,0.112412,0.825263,0.797221,пористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1704.2000,2,0.000000,0.766123,0.032096,0.098870,0.102911,0.854010,0.754928,пористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1704.4000,2,0.000000,0.782798,0.033191,0.088719,0.095292,0.865249,0.727739,пористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1704.6000,2,0.000000,0.747021,0.040018,0.106351,0.106610,0.836165,0.726597,пористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1704.8000,2,0.000000,0.698028,0.076092,0.095670,0.130209,0.802524,0.556991,пористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1705.0000,2,0.000000,0.674954,0.103025,0.094685,0.127335,0.773441,0.478907,пористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1705.2000,2,0.000000,0.683248,0.116369,0.090494,0.109889,0.767599,0.437460,пористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1705.4000,2,0.000000,0.705967,0.126672,0.053611,0.113749,0.796577,0.297373,пористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1705.6000,2,0.000000,0.719486,0.132788,0.023498,0.124228,0.821545,0.150351,пористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1705.8000,2,0.000000,0.733672,0.138049,0.005608,0.122670,0.836256,0.039038,пористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1706.0000,2,0.000000,0.710134,0.131336,0.026444,0.132085,0.818208,0.167600,пористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1706.2000,2,0.000000,0.693408,0.125353,0.031886,0.149352,0.815153,0.202787,пористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1706.4000,2,0.000000,0.688232,0.123934,0.028472,0.159361,0.818702,0.186819,пористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
