start_depth,end_depth,thickness,lithotype_code,class_key,class_name,sample_count
1699.9000,1707.5000,7.6000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,38
1707.5000,1708.9000,1.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,7
1708.9000,1709.7000,0.8000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,4
1709.7000,1710.5000,0.8000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,4
1710.5000,1710.7000,0.2000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,1
1710.7000,1710.9000,0.2000,2,seal_kaolinite_clay,каолинитовая тяжелая глина,1
1710.9000,1711.1000,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1711.1000,1712.3000,1.2000,2,seal_kaolinite_clay,каолинитовая тяжелая глина,6
1712.3000,1714.9000,2.6000,2,seal_kaolinite_argillite,каолинитовая легкая глина,13
1714.9000,1715.1000,0.2000,2,seal_silty_argillite,песчанистая легкая глина,1
1715.1000,1715.3000,0.2000,1,sand_subarkose_wacke,высокопористый субаркозовый песчаник,1
1715.3000,1717.3000,2.0000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,10
1717.3000,1717.7000,0.4000,1,sand_subarkose_wacke,пористый субаркозовый песчаник,2
1717.7000,1717.9000,0.2000,1,sand_subarkose_arenite,пористый субаркозовый аренит,1
1717.9000,1718.3000,0.4000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,2
1718.3000,1719.3000,1.0000,1,sand_subarkose_arenite,пористый субаркозовый аренит,5
1719.3000,1720.3000,1.0000,1,sand_subarkose_wacke,пористый субаркозовый песчаник,5
1720.3000,1720.9000,0.6000,1,sand_subarkose_arenite,пористый субаркозовый аренит,3
1720.9000,1727.1000,6.2000,1,sand_subarkose_wacke,пористый субаркозовый песчаник,31
1727.1000,1727.5000,0.4000,2,seal_silty_argillite,песчанистая легкая глина,2
1727.5000,1728.9000,1.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,7
1728.9000,1729.1000,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1729.1000,1732.7000,3.6000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,18
