start_depth,end_depth,thickness,lithotype_code,class_key,class_name,sample_count
1777.7900,1778.1900,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1778.1900,1778.5900,0.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,2
1778.5900,1779.1900,0.6000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,3
1779.1900,1780.5900,1.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,7
1780.5900,1780.7900,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1780.7900,1780.9900,0.2000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,1
1780.9900,1781.1900,0.2000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,1
1781.1900,1781.5900,0.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,2
1781.5900,1781.7900,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1781.7900,1781.9900,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1781.9900,1783.3900,1.4000,2,seal_silty_argillite,песчанистая легкая глина,7
1783.3900,1783.5900,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1783.5900,1784.7900,1.2000,1,sand_arkose_wacke,пористый аркозовый песчаник,6
1784.7900,1785.1900,0.4000,1,sand_arkose_wacke,высокопористый аркозовый песчаник,2
1785.1900,1787.9900,2.8000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,14
1787.9900,1788.1900,0.2000,1,sand_arkose_arenite,высокопористый аркозовый аренит,1
1788.1900,1790.9900,2.8000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,14
1790.9900,1791.1900,0.2000,1,sand_subarkose_wacke,высокопористый субаркозовый песчаник,1
1791.1900,1792.3900,1.2000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,6
1792.3900,1792.5900,0.2000,1,sand_arkose_arenite,высокопористый аркозовый аренит,1
1792.5900,1794.7900,2.2000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,11
1794.7900,1794.9900,0.2000,1,sand_subarkose_wacke,пористый субаркозовый песчаник,1
1794.9900,1795.3900,0.4000,1,sand_arkose_wacke,пористый аркозовый песчаник,2
1795.3900,1795.5900,0.2000,1,sand_arkose_wacke,высокопористый аркозовый песчаник,1
