interval_id,lithotype,start_idx,end_idx,depth_start,depth_end,sample_count,method,local_score,negative_share,bad_metric_name,bad_share,elapsed_sec,evals,invalid_count,generations_ran
0,2,0,85,1778.61,1795.41,85,ga,0.060000000000000005,0.047058823529411764,glin_bad_share,0.2235294117647059,1.7122185000334866,12077,0,77
1,1,85,113,1795.61,1801.01,28,ga,0.011428571428571429,0.014285714285714285,coll_bad_share,0.0,0.9935599999735132,8267,0,52
2,2,113,146,1801.21,1807.61,33,ga,0.049090909090909095,0.012121212121212121,glin_bad_share,0.3939393939393939,2.0024095000117086,16851,0,108
3,1,146,170,1807.81,1812.41,24,ga,0.013333333333333334,0.016666666666666666,coll_bad_share,0.0,1.1687974000233226,9628,0,61
4,2,170,199,1812.61,1818.21,29,ga,0.030344827586206897,0.020689655172413793,glin_bad_share,0.13793103448275862,1.4062735000043176,11443,0,73
5,1,199,292,1818.41,1836.81,93,ga,0.04,0.047311827956989246,coll_bad_share,0.021505376344086023,2.196990200027358,16401,0,105
6,2,292,315,1837.01,1841.41,23,ga,0.06782608695652174,0.05217391304347826,glin_bad_share,0.2608695652173913,1.3294904000358656,10353,0,66
7,1,315,356,1841.61,1849.61,41,ga,0.011707317073170733,0.014634146341463415,coll_bad_share,0.0,1.1517295999801718,8863,0,56
8,2,356,422,1849.81,1862.81,66,ga,0.05060606060606061,0.02727272727272727,glin_bad_share,0.2878787878787879,1.3350400000344962,10510,0,67
