interval_id,lithotype,start_idx,end_idx,depth_start,depth_end,sample_count,method,local_score,negative_share,bad_metric_name,bad_share,elapsed_sec,evals,invalid_count,generations_ran
0,2,0,10,1600.34,1602.14,10,bf,0.0,0.0,glin_bad_share,0.0,5.9546502999728546,65536,32,0
1,1,10,30,1602.34,1606.14,20,bf,0.061000000000000006,0.02,coll_bad_share,0.45,6.165216900000814,65536,16,0
2,2,30,200,1606.34,1640.14,170,bf,0.01223529411764706,0.015294117647058824,glin_bad_share,0.0,7.967638900037855,65536,32,0
3,1,200,224,1640.34,1644.94,24,bf,0.004166666666666667,0.0,coll_bad_share,0.041666666666666664,6.176418200018816,65536,16,0
4,2,224,289,1645.14,1657.94,65,bf,0.032,0.04,glin_bad_share,0.0,6.95343110000249,65536,32,0
5,1,289,299,1658.14,1659.94,10,bf,0.0,0.0,coll_bad_share,0.0,5.921978899976239,65536,16,0
6,2,299,423,1660.14,1684.74,124,bf,0.013225806451612905,0.014516129032258065,glin_bad_share,0.016129032258064516,7.495369100011885,65536,32,0
7,1,423,453,1684.94,1690.74,30,bf,0.02666666666666667,0.03333333333333333,coll_bad_share,0.0,6.254977000004146,65536,16,0
8,2,453,459,1690.94,1691.94,6,bf,0.0,0.0,glin_bad_share,0.0,5.987607499992009,65536,32,0
