depth,lithotype_code,kaolinite,hydromica,feldspar,quartz,porosity,clay_share_solid,q_over_qf,porosity_tag,class_key,class_name
1777.8900,2,0.209131,0.255368,0.022633,0.322141,0.190727,0.573971,0.934355,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1778.0900,2,0.204010,0.291527,0.009662,0.308923,0.185879,0.608677,0.969674,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1778.2900,2,0.120177,0.338667,0.009489,0.319001,0.212667,0.582782,0.971115,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1778.4900,2,0.136719,0.333330,0.022781,0.300443,0.206727,0.592544,0.929520,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1778.6900,2,0.176239,0.319197,0.031661,0.284175,0.188727,0.610690,0.899755,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1778.8900,2,0.198206,0.314950,0.037958,0.264886,0.184000,0.628868,0.874661,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1779.0900,2,0.181855,0.333158,0.037889,0.258795,0.188303,0.634490,0.872292,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1779.2900,2,0.124819,0.334407,0.033754,0.301081,0.205939,0.578326,0.899192,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1779.4900,2,0.115973,0.279308,0.034400,0.354379,0.215939,0.504147,0.911518,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1779.6900,2,0.092824,0.277711,0.027694,0.380741,0.221030,0.475674,0.932196,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1779.8900,2,0.076566,0.290838,0.015941,0.393927,0.222727,0.472684,0.961107,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1780.0900,2,0.059058,0.296697,0.010220,0.401964,0.232061,0.463260,0.975206,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
