depth,lithotype_code,kaolinite,hydromica,feldspar,quartz,porosity,clay_share_solid,q_over_qf,porosity_tag,class_key,class_name
1674.7700,2,0.384705,0.027844,0.141361,0.242273,0.203818,0.518159,0.631521,высокопористый,seal_kaolinite_argillite,каолинитовая легкая глина
1674.9700,2,0.195585,0.207282,0.097873,0.221867,0.277394,0.557519,0.693899,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1675.1700,2,0.098313,0.335205,0.074637,0.190512,0.301333,0.620493,0.718511,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1675.3700,2,0.122694,0.393731,0.049935,0.161094,0.272545,0.709908,0.763372,высокопористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1675.5700,2,0.209290,0.414688,0.031749,0.133727,0.210545,0.790391,0.808136,высокопористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1675.7700,2,0.192552,0.444030,0.019952,0.129709,0.213758,0.809651,0.866687,высокопористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1675.9700,2,0.138981,0.431056,0.008420,0.183423,0.238121,0.748198,0.956109,высокопористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1676.1700,2,0.103198,0.377089,0.011221,0.232855,0.275636,0.663048,0.954025,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1676.3700,2,0.095585,0.341036,0.008556,0.271187,0.283636,0.609496,0.969414,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1676.5700,2,0.121812,0.298848,0.018240,0.302919,0.258182,0.567066,0.943207,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1676.7700,2,0.083282,0.282041,0.036121,0.325040,0.273515,0.502864,0.899985,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1676.9700,2,0.039079,0.279725,0.046501,0.338331,0.296364,0.453081,0.879165,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1677.1700,2,0.129680,0.191167,0.080719,0.334918,0.263515,0.435647,0.805794,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1677.3700,2,0.188660,0.117980,0.110282,0.348108,0.234970,0.400821,0.759414,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1677.5700,2,0.108416,0.153332,0.119202,0.354262,0.264788,0.356017,0.748234,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1677.7700,2,0.041810,0.197660,0.117321,0.350784,0.292424,0.338438,0.749370,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1677.9700,2,0.058407,0.194011,0.118889,0.341783,0.286909,0.353978,0.741922,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1678.1700,2,0.053849,0.201746,0.113463,0.344397,0.286545,0.358249,0.752188,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1678.3700,2,0.052394,0.175379,0.097418,0.373657,0.301152,0.325927,0.793200,высокопористый,seal_silty_argillite,песчанистая легкая глина
1678.5700,2,0.134753,0.058589,0.105272,0.401083,0.300303,0.276322,0.792099,высокопористый,seal_silty_argillite,песчанистая легкая глина
1678.7700,2,0.204318,0.000000,0.111951,0.412107,0.271624,0.280512,0.786377,высокопористый,seal_silty_argillite,песчанистая легкая глина
1678.9700,2,0.179766,0.000000,0.114333,0.429104,0.276797,0.248569,0.789612,высокопористый,seal_silty_argillite,песчанистая легкая глина
1679.1700,2,0.064101,0.032717,0.117647,0.452687,0.332848,0.145121,0.793722,высокопористый,seal_silty_argillite,песчанистая легкая глина
1679.3700,2,0.073297,0.131680,0.109438,0.402251,0.283333,0.286014,0.786124,высокопористый,seal_silty_argillite,песчанистая легкая глина
1679.5700,2,0.148373,0.151897,0.101427,0.370788,0.227515,0.388707,0.785211,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1679.7700,1,0.115508,0.022450,0.139697,0.484711,0.237634,0.180960,0.776273,высокопористый,sand_subarkose_wacke,высокопористый субаркозовый песчаник
1679.9700,1,0.089675,0.019379,0.143343,0.477634,0.269970,0.149382,0.769165,высокопористый,sand_subarkose_arenite,высокопористый субаркозовый аренит
1680.1700,1,0.071416,0.012734,0.150668,0.467414,0.297769,0.119831,0.756233,высокопористый,sand_subarkose_arenite,высокопористый субаркозовый аренит
1680.3700,1,0.076616,0.000236,0.158019,0.469906,0.295224,0.109044,0.748347,высокопористый,sand_arkose_arenite,высокопористый аркозовый аренит
