hyperparameter,hyperparameter_value,n_intervals,mean_local_score,std_local_score,min,q1,median,q3,max,whisker_low,whisker_high,mean_evals,mean_elapsed_sec
min_delta,1.00e-08,7,0.0429752543,0.0712714589,0,0.001515151515,0.02084507042,0.03847570332,0.2,0,0.09391653104,6295.571429,0.961833
min_delta,5.00e-08,7,0.0429752543,0.0712714589,0,0.001515151515,0.02084507042,0.03847570332,0.2,0,0.09391653104,5080.857143,0.7261285714
min_delta,1.00e-07,7,0.04382520526,0.07280449457,0,0.001515151515,0.02084507042,0.03934526854,0.2042105263,0,0.09609044408,5093.714286,0.7424792857
min_delta,5.00e-07,7,0.04233139112,0.07152461112,0,0.001515151515,0.01633802817,0.03847570332,0.2,0,0.09391653104,5899.142857,0.8429654286
min_delta,1.00e-06,7,0.04327119876,0.07125255616,0,0.001515151515,0.02084507042,0.03951150895,0.2,0,0.0965060451,5849.428571,0.8208355714
min_delta,2.00e-06,7,0.04327119876,0.07125255616,0,0.001515151515,0.02084507042,0.03951150895,0.2,0,0.0965060451,5998.571429,0.8513704286
