depth,lithotype_code,kaolinite,hydromica,feldspar,quartz,porosity,clay_share_solid,q_over_qf,porosity_tag,class_key,class_name
1730.7500,2,0.077234,0.279516,0.089150,0.206342,0.347758,0.546960,0.698299,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1730.9500,2,0.000000,0.324061,0.073438,0.183375,0.419127,0.557886,0.714042,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1731.1500,2,0.069753,0.200949,0.102153,0.246418,0.380727,0.437129,0.706938,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1731.3500,2,0.337569,0.015783,0.122844,0.316835,0.206970,0.445571,0.720606,высокопористый,seal_kaolinite_argillite,каолинитовая легкая глина
1731.5500,2,0.393215,0.047315,0.125940,0.306136,0.127394,0.504844,0.708524,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1731.7500,2,0.314669,0.229922,0.117991,0.207297,0.130121,0.626054,0.637274,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1731.9500,2,0.184089,0.314698,0.103878,0.213577,0.183758,0.611077,0.672778,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1732.1500,2,0.116023,0.299693,0.086843,0.269440,0.228000,0.538492,0.756252,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1732.3500,2,0.029163,0.359653,0.073294,0.269830,0.268061,0.531213,0.786392,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1732.5500,2,0.018994,0.271648,0.097313,0.326044,0.286000,0.407063,0.770140,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1732.7500,2,0.129724,0.001498,0.152268,0.434933,0.281576,0.182653,0.740688,высокопористый,seal_silty_argillite,песчанистая легкая глина
1732.9500,2,0.138803,0.000000,0.155975,0.426113,0.279109,0.192544,0.732042,высокопористый,seal_silty_argillite,песчанистая легкая глина
1733.1500,2,0.078073,0.062123,0.149567,0.405085,0.305152,0.201765,0.730340,высокопористый,seal_silty_argillite,песчанистая легкая глина
1733.3500,2,0.078793,0.054756,0.150961,0.422217,0.293273,0.188968,0.736625,высокопористый,seal_silty_argillite,песчанистая легкая глина
1733.5500,2,0.141724,0.117856,0.141963,0.359244,0.239212,0.341199,0.716757,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1733.7500,2,0.260428,0.271453,0.117372,0.184869,0.165879,0.637654,0.611661,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1733.9500,2,0.299423,0.289572,0.110350,0.152715,0.147939,0.691260,0.580521,пористый,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина
1734.1500,2,0.280934,0.257259,0.111289,0.201972,0.148545,0.632087,0.644741,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1734.3500,2,0.309635,0.221115,0.116127,0.216336,0.136788,0.614854,0.650707,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1734.5500,2,0.350899,0.197407,0.108062,0.225026,0.118606,0.622090,0.675576,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1734.7500,2,0.296333,0.242286,0.084049,0.243695,0.133636,0.621701,0.743552,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1734.9500,2,0.185019,0.301076,0.083409,0.259769,0.170727,0.586169,0.756951,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1735.1500,2,0.170908,0.284836,0.099102,0.270670,0.174485,0.552072,0.731992,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1735.3500,2,0.231525,0.248706,0.104522,0.264338,0.150909,0.565583,0.716635,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1735.5500,2,0.171427,0.249042,0.107596,0.279207,0.192727,0.520851,0.721832,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1735.7500,2,0.107203,0.223421,0.114443,0.321782,0.233152,0.431146,0.737652,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1735.9500,2,0.097801,0.211508,0.123056,0.329695,0.237939,0.405885,0.728204,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1736.1500,2,0.069995,0.230456,0.134493,0.324327,0.240727,0.395710,0.706871,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1736.3500,2,0.122720,0.191367,0.141886,0.330270,0.213758,0.399478,0.699493,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1736.5500,2,0.190855,0.176893,0.140589,0.304512,0.187152,0.452419,0.684142,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1736.7500,2,0.205798,0.232600,0.135121,0.253754,0.172727,0.529931,0.652533,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1736.9500,2,0.197278,0.246855,0.123031,0.262230,0.170606,0.535491,0.680655,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1737.1500,2,0.229542,0.205129,0.103721,0.294700,0.166909,0.521757,0.739670,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1737.3500,2,0.282021,0.152825,0.100698,0.303184,0.161273,0.518459,0.750675,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1737.5500,2,0.239789,0.207886,0.092065,0.269533,0.190727,0.553182,0.745394,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1737.7500,2,0.172549,0.308997,0.074838,0.210464,0.233152,0.627955,0.737687,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1737.9500,2,0.277812,0.265223,0.080856,0.168352,0.207758,0.685440,0.675548,высокопористый,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина
1738.1500,2,0.407567,0.200596,0.100757,0.136232,0.154848,0.719591,0.574844,пористый,seal_kaolinite_clay,каолинитовая тяжелая глина
1738.3500,2,0.324260,0.262377,0.103749,0.125311,0.184303,0.719185,0.547067,высокопористый,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина
1738.5500,2,0.297492,0.234456,0.098426,0.151443,0.218182,0.680400,0.606090,высокопористый,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина
1738.7500,2,0.269195,0.161883,0.087227,0.171877,0.309818,0.624586,0.663351,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1738.9500,2,0.193949,0.150647,0.071725,0.146164,0.437515,0.612632,0.670820,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1739.1500,2,0.161750,0.136371,0.058878,0.161182,0.481818,0.575321,0.732445,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1739.3500,2,0.154974,0.122297,0.058081,0.193496,0.471152,0.524292,0.769132,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1739.5500,2,0.283009,0.104672,0.056928,0.160239,0.395152,0.640956,0.737861,высокопористый,seal_kaolinite_argillite,каолинитовая легкая глина
1739.7500,2,0.377535,0.188957,0.046734,0.069441,0.317333,0.829822,0.597727,высокопористый,seal_kaolinite_clay,каолинитовая тяжелая глина
1739.9500,2,0.288167,0.281279,0.048968,0.053706,0.327879,0.847238,0.523073,высокопористый,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина
1740.1500,2,0.163308,0.344396,0.059750,0.059273,0.373273,0.810088,0.497995,высокопористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1740.3500,2,0.115226,0.378091,0.061136,0.038940,0.406606,0.831349,0.389103,высокопористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1740.5500,2,0.086125,0.322523,0.061601,0.083629,0.446121,0.737793,0.575837,высокопористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1740.7500,2,0.127788,0.158204,0.066453,0.171495,0.476061,0.545849,0.720724,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1740.9500,2,0.285354,0.033870,0.067045,0.209185,0.404545,0.536102,0.757284,высокопористый,seal_kaolinite_argillite,каолинитовая легкая глина
1741.1500,2,0.355117,0.018647,0.058245,0.231082,0.336909,0.563669,0.798687,высокопористый,seal_kaolinite_argillite,каолинитовая легкая глина
1741.3500,2,0.326510,0.056066,0.052526,0.246959,0.317939,0.560913,0.824613,высокопористый,seal_kaolinite_argillite,каолинитовая легкая глина
1741.5500,2,0.405003,0.006984,0.065508,0.284141,0.238364,0.540924,0.812646,высокопористый,seal_kaolinite_argillite,каолинитовая легкая глина
1741.7500,2,0.467397,0.000000,0.083962,0.309424,0.139217,0.542991,0.786566,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1741.9500,2,0.420861,0.000000,0.101073,0.354255,0.123810,0.480331,0.778021,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1742.1500,2,0.306670,0.000000,0.121384,0.405164,0.166782,0.368054,0.769471,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1742.3500,2,0.220351,0.000000,0.128646,0.450437,0.200567,0.275633,0.777845,высокопористый,seal_silty_argillite,песчанистая легкая глина
1742.5500,2,0.209345,0.051175,0.130884,0.419930,0.188667,0.321101,0.762381,высокопористый,seal_silty_argillite,песчанистая легкая глина
1742.7500,2,0.238198,0.168796,0.127305,0.302125,0.163576,0.486588,0.703548,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1742.9500,2,0.245505,0.149289,0.134275,0.298022,0.172909,0.477328,0.689392,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1743.1500,2,0.300844,0.015039,0.153951,0.366106,0.164061,0.377877,0.703972,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1743.3500,2,0.276079,0.006994,0.161134,0.385551,0.170242,0.341151,0.705252,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1743.5500,2,0.280215,0.000000,0.149171,0.409543,0.161070,0.334015,0.733010,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1743.7500,2,0.274841,0.000000,0.126140,0.448971,0.150048,0.323361,0.780669,пористый,seal_silty_argillite,песчанистая легкая глина
