start_depth,end_depth,thickness,lithotype_code,class_key,class_name,sample_count
1697.2500,1699.0500,1.8000,1,sand_arkose_wacke,высокопористый аркозовый песчаник,9
1699.0500,1699.8500,0.8000,1,sand_subarkose_wacke,высокопористый субаркозовый песчаник,4
1699.8500,1700.0500,0.2000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,1
1700.0500,1700.4500,0.4000,1,sand_subarkose_wacke,высокопористый субаркозовый песчаник,2
1700.4500,1700.6500,0.2000,1,sand_arkose_wacke,пористый аркозовый песчаник,1
1700.6500,1701.0500,0.4000,1,sand_subarkose_wacke,высокопористый субаркозовый песчаник,2
1701.0500,1701.2500,0.2000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,1
1701.2500,1702.2500,1.0000,1,sand_arkose_wacke,высокопористый аркозовый песчаник,5
1702.2500,1702.4500,0.2000,1,sand_arkose_wacke,пористый аркозовый песчаник,1
1702.4500,1702.6500,0.2000,1,sand_subarkose_wacke,пористый субаркозовый песчаник,1
1702.6500,1703.2500,0.6000,1,sand_arkose_wacke,пористый аркозовый песчаник,3
1703.2500,1703.8500,0.6000,1,sand_subarkose_wacke,плотный субаркозовый песчаник,3
1703.8500,1704.0500,0.2000,1,sand_subarkose_wacke,пористый субаркозовый песчаник,1
1704.0500,1704.6500,0.6000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,3
1704.6500,1706.4500,1.8000,1,sand_arkose_arenite,высокопористый аркозовый аренит,9
1706.4500,1708.2500,1.8000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,9
1708.2500,1708.4500,0.2000,1,sand_subarkose_wacke,высокопористый субаркозовый песчаник,1
1708.4500,1710.4500,2.0000,1,sand_arkose_wacke,пористый аркозовый песчаник,10
1710.4500,1710.8500,0.4000,1,sand_arkose_wacke,высокопористый аркозовый песчаник,2
1710.8500,1711.2500,0.4000,1,sand_subarkose_wacke,высокопористый субаркозовый песчаник,2
1711.2500,1711.8500,0.6000,1,sand_subarkose_wacke,пористый субаркозовый песчаник,3
1711.8500,1712.6500,0.8000,1,sand_arkose_wacke,пористый аркозовый песчаник,4
1712.6500,1712.8500,0.2000,1,sand_arkose_wacke,высокопористый аркозовый песчаник,1
1712.8500,1713.6500,0.8000,1,sand_arkose_wacke,пористый аркозовый песчаник,4
1713.6500,1714.0500,0.4000,1,sand_arkose_wacke,высокопористый аркозовый песчаник,2
1714.0500,1714.2500,0.2000,1,sand_arkose_wacke,пористый аркозовый песчаник,1
