depth,lithotype_code,kaolinite,hydromica,feldspar,quartz,porosity,clay_share_solid,q_over_qf,porosity_tag,class_key,class_name
1837.9200,2,0.095109,0.289844,0.014069,0.364796,0.236182,0.503985,0.962866,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1838.1200,2,0.095528,0.316775,0.018893,0.327712,0.241091,0.543284,0.945490,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1838.3200,2,0.121223,0.314370,0.037571,0.289624,0.237212,0.571054,0.885173,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1838.5200,2,0.168720,0.296898,0.050160,0.253131,0.231091,0.605557,0.834615,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1838.7200,2,0.192265,0.292084,0.064936,0.232897,0.217818,0.619228,0.781971,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1838.9200,2,0.233064,0.233747,0.096876,0.243161,0.193152,0.578561,0.715100,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1839.1200,2,0.288072,0.128875,0.119388,0.269604,0.194061,0.517343,0.693083,высокопористый,seal_kaolinite_argillite,каолинитовая легкая глина
1839.3200,2,0.275308,0.081458,0.106445,0.313031,0.223758,0.459606,0.746242,высокопористый,seal_kaolinite_argillite,каолинитовая легкая глина
1839.5200,2,0.311824,0.005481,0.111040,0.353534,0.218121,0.405824,0.760986,высокопористый,seal_kaolinite_argillite,каолинитовая легкая глина
1839.7200,2,0.334778,0.000000,0.120320,0.354544,0.190358,0.413489,0.746621,высокопористый,seal_kaolinite_argillite,каолинитовая легкая глина
1839.9200,2,0.329970,0.000000,0.131519,0.363298,0.175212,0.400066,0.734207,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1840.1200,2,0.381695,0.000000,0.157687,0.358033,0.102585,0.425327,0.694240,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1840.3200,2,0.418356,0.000000,0.157494,0.387425,0.036725,0.434305,0.710977,плотный,seal_kaolinite_argillite,каолинитовая легкая глина
1840.5200,2,0.300201,0.000000,0.123508,0.515157,0.061133,0.319749,0.806615,плотный,seal_silty_argillite,песчанистая легкая глина
1840.7200,2,0.281513,0.000000,0.102531,0.521071,0.094885,0.311025,0.835583,пористый,seal_silty_argillite,песчанистая легкая глина
1840.9200,2,0.295061,0.044348,0.090217,0.419526,0.150848,0.399703,0.823016,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1841.1200,2,0.221153,0.162244,0.081289,0.332951,0.202364,0.480666,0.803764,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1841.3200,2,0.231948,0.155008,0.101784,0.305200,0.206061,0.487387,0.749907,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1841.5200,2,0.187779,0.130580,0.109533,0.341683,0.230424,0.413681,0.757249,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1841.7200,1,0.071350,0.019551,0.239700,0.395300,0.274099,0.125225,0.622520,высокопористый,sand_arkose_arenite,высокопористый аркозовый аренит
1841.9200,1,0.032991,0.025440,0.184303,0.452033,0.305233,0.084101,0.710369,высокопористый,sand_arkose_arenite,высокопористый аркозовый аренит
1842.1200,1,0.021747,0.037238,0.141654,0.492222,0.307139,0.085132,0.776527,высокопористый,sand_subarkose_arenite,высокопористый субаркозовый аренит
1842.3200,1,0.025447,0.040225,0.141547,0.487134,0.305647,0.094580,0.774851,высокопористый,sand_subarkose_arenite,высокопористый субаркозовый аренит
1842.5200,1,0.032059,0.031153,0.176549,0.453820,0.306420,0.091138,0.719928,высокопористый,sand_arkose_arenite,высокопористый аркозовый аренит
1842.7200,1,0.019570,0.019863,0.224408,0.415864,0.320296,0.058014,0.649512,высокопористый,sand_arkose_arenite,высокопористый аркозовый аренит
1842.9200,1,0.009419,0.014060,0.252182,0.398870,0.325470,0.034808,0.612654,высокопористый,sand_arkose_arenite,высокопористый аркозовый аренит
1843.1200,1,0.014915,0.013335,0.243619,0.405970,0.322162,0.041676,0.624964,высокопористый,sand_arkose_arenite,высокопористый аркозовый аренит
1843.3200,1,0.055751,0.009276,0.212084,0.432803,0.290086,0.091599,0.671130,высокопористый,sand_arkose_arenite,высокопористый аркозовый аренит
1843.5200,1,0.076071,0.010167,0.181089,0.467029,0.265644,0.117434,0.720593,высокопористый,sand_arkose_arenite,высокопористый аркозовый аренит
1843.7200,1,0.071024,0.012373,0.180403,0.472449,0.263751,0.113273,0.723669,высокопористый,sand_arkose_arenite,высокопористый аркозовый аренит
1843.9200,1,0.069040,0.013251,0.185218,0.470758,0.261733,0.111466,0.717646,высокопористый,sand_arkose_arenite,высокопористый аркозовый аренит
1844.1200,1,0.052129,0.019663,0.206990,0.445234,0.275984,0.099158,0.682639,высокопористый,sand_arkose_arenite,высокопористый аркозовый аренит
1844.3200,1,0.033979,0.027509,0.227667,0.417875,0.292970,0.086966,0.647324,высокопористый,sand_arkose_arenite,высокопористый аркозовый аренит
1844.5200,1,0.028993,0.028860,0.227702,0.401349,0.313096,0.084224,0.638023,высокопористый,sand_arkose_arenite,высокопористый аркозовый аренит
1844.7200,1,0.026030,0.025138,0.230170,0.391019,0.327643,0.076102,0.629468,высокопористый,sand_arkose_arenite,высокопористый аркозовый аренит
1844.9200,1,0.023518,0.023516,0.233808,0.392625,0.326534,0.069838,0.626763,высокопористый,sand_arkose_arenite,высокопористый аркозовый аренит
1845.1200,1,0.000000,0.030933,0.220339,0.390605,0.358123,0.048191,0.639347,высокопористый,sand_arkose_arenite,высокопористый аркозовый аренит
1845.3200,1,0.000000,0.043081,0.204987,0.348516,0.403417,0.072213,0.629655,высокопористый,sand_arkose_arenite,высокопористый аркозовый аренит
1845.5200,1,0.000000,0.045527,0.242384,0.302173,0.409915,0.077154,0.554897,высокопористый,sand_arkose_arenite,высокопористый аркозовый аренит
1845.7200,1,0.035595,0.037646,0.257450,0.309605,0.359704,0.114386,0.545987,высокопористый,sand_arkose_arenite,высокопористый аркозовый аренит
1845.9200,1,0.059948,0.025171,0.256847,0.345904,0.312130,0.123743,0.573875,высокопористый,sand_arkose_arenite,высокопористый аркозовый аренит
1846.1200,2,0.066233,0.111170,0.108764,0.409105,0.304727,0.255156,0.789978,высокопористый,seal_silty_argillite,песчанистая легкая глина
1846.3200,2,0.030478,0.072730,0.097116,0.472585,0.327091,0.153376,0.829532,высокопористый,seal_silty_argillite,песчанистая легкая глина
1846.5200,2,0.000000,0.133953,0.089274,0.444161,0.332613,0.200712,0.832643,высокопористый,seal_silty_argillite,песчанистая легкая глина
1846.7200,2,0.000000,0.185958,0.091726,0.405716,0.316601,0.272107,0.815605,высокопористый,seal_silty_argillite,песчанистая легкая глина
1846.9200,2,0.091656,0.115235,0.106337,0.425014,0.261758,0.280248,0.799874,высокопористый,seal_silty_argillite,песчанистая легкая глина
1847.1200,2,0.248011,0.025725,0.119346,0.424674,0.182242,0.334741,0.780622,высокопористый,seal_kaolinite_argillite,каолинитовая легкая глина
1847.3200,2,0.244194,0.087125,0.108470,0.382877,0.177333,0.402738,0.779239,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1847.5200,2,0.230659,0.159585,0.079479,0.344822,0.185455,0.479095,0.812683,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1847.7200,2,0.212200,0.185835,0.067348,0.331102,0.203515,0.499739,0.830975,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1847.9200,2,0.224218,0.154312,0.072809,0.343206,0.205455,0.476412,0.824985,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1848.1200,2,0.275046,0.078309,0.076992,0.386562,0.183091,0.432551,0.833908,высокопористый,seal_kaolinite_argillite,каолинитовая легкая глина
1848.3200,2,0.321342,0.000000,0.081979,0.428048,0.168631,0.386522,0.839265,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1848.5200,2,0.323999,0.000000,0.093017,0.412115,0.170868,0.390770,0.815856,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1848.7200,2,0.273430,0.052084,0.098882,0.377241,0.198364,0.406062,0.792319,высокопористый,seal_kaolinite_argillite,каолинитовая легкая глина
1848.9200,2,0.197267,0.183526,0.094353,0.318006,0.206848,0.480101,0.771188,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1849.1200,2,0.206887,0.236720,0.114989,0.249101,0.192303,0.549225,0.684174,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1849.3200,2,0.195850,0.252637,0.123406,0.225319,0.202788,0.562569,0.646122,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1849.5200,2,0.132098,0.288359,0.100095,0.239509,0.239939,0.553188,0.705259,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1849.7200,2,0.152709,0.270689,0.090675,0.251260,0.234667,0.553220,0.734818,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1849.9200,2,0.204498,0.266999,0.078287,0.244338,0.205879,0.593734,0.757344,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1850.1200,2,0.178287,0.381514,0.039495,0.193068,0.207636,0.706495,0.830176,высокопористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1850.3200,2,0.065046,0.535461,0.009103,0.132087,0.258303,0.809639,0.935524,высокопористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1850.5200,2,0.000000,0.582308,0.001482,0.123117,0.293093,0.823741,0.988110,высокопористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1850.7200,2,0.011168,0.516094,0.012145,0.178290,0.282303,0.734658,0.936227,высокопористый,seal_hydromica_clay,гидрослюдистая тяжелая глина
1850.9200,2,0.091372,0.367076,0.042117,0.242587,0.256848,0.616896,0.852066,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1851.1200,2,0.092086,0.285712,0.062116,0.293177,0.266909,0.515349,0.825170,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1851.3200,2,0.046406,0.296392,0.060119,0.316538,0.280545,0.476469,0.840388,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1851.5200,2,0.035583,0.327274,0.060903,0.303089,0.273152,0.499219,0.832681,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1851.7200,2,0.081655,0.333415,0.050028,0.282418,0.252485,0.555266,0.849516,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1851.9200,2,0.059030,0.381637,0.035438,0.256562,0.267333,0.601457,0.878637,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1852.1200,2,0.011561,0.442511,0.024811,0.240269,0.280848,0.631399,0.906403,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1852.3200,2,0.009867,0.465294,0.011110,0.235365,0.278364,0.658449,0.954923,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1852.5200,2,0.001738,0.479323,0.015157,0.223540,0.280242,0.668365,0.936501,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1852.7200,2,0.020308,0.441390,0.021005,0.241783,0.275515,0.637277,0.920070,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
