start_depth,end_depth,thickness,lithotype_code,class_key,class_name,sample_count
1636.0800,1636.2800,0.2000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,1
1636.2800,1637.6800,1.4000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,7
1637.6800,1637.8800,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1637.8800,1639.0800,1.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,6
1639.0800,1639.2800,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1639.2800,1639.8800,0.6000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,3
1639.8800,1640.2800,0.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,2
1640.2800,1640.6800,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1640.6800,1640.8800,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1640.8800,1641.0800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1641.0800,1641.8800,0.8000,2,seal_kaolinite_argillite,каолинитовая легкая глина,4
1641.8800,1642.0800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1642.0800,1642.2800,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1642.2800,1642.4800,0.2000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,1
1642.4800,1642.8800,0.4000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,2
1642.8800,1643.6800,0.8000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,4
1643.6800,1645.2800,1.6000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,8
1645.2800,1645.6800,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1645.6800,1646.0800,0.4000,2,seal_silty_argillite,песчанистая легкая глина,2
1646.0800,1646.4800,0.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,2
1646.4800,1647.4800,1.0000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,5
1647.4800,1648.4800,1.0000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,5
1648.4800,1648.8800,0.4000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,2
1648.8800,1649.4800,0.6000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,3
1649.4800,1650.4800,1.0000,2,seal_silty_argillite,песчанистая легкая глина,5
1650.4800,1650.6800,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1650.6800,1651.0800,0.4000,1,sand_arkose_arenite,высокопористый аркозовый аренит,2
1651.0800,1651.4800,0.4000,1,sand_arkose_wacke,пористый аркозовый песчаник,2
1651.4800,1651.6800,0.2000,1,sand_arkose_arenite,пористый аркозовый аренит,1
1651.6800,1657.2800,5.6000,1,sand_arkose_arenite,высокопористый аркозовый аренит,28
1657.2800,1657.4800,0.2000,1,sand_arkose_wacke,высокопористый аркозовый песчаник,1
1657.4800,1657.6800,0.2000,1,sand_arkose_wacke,пористый аркозовый песчаник,1
1657.6800,1658.0800,0.4000,1,sand_arkose_wacke,высокопористый аркозовый песчаник,2
1658.0800,1658.8800,0.8000,1,sand_arkose_arenite,высокопористый аркозовый аренит,4
1658.8800,1659.0800,0.2000,1,sand_arkose_wacke,пористый аркозовый песчаник,1
1659.0800,1659.2800,0.2000,1,sand_subarkose_wacke,пористый субаркозовый песчаник,1
1659.2800,1660.2800,1.0000,1,sand_arkose_wacke,пористый аркозовый песчаник,5
1660.2800,1660.4800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1660.4800,1660.8800,0.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,2
1660.8800,1661.2800,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1661.2800,1661.8800,0.6000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,3
1661.8800,1662.4800,0.6000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,3
1662.4800,1662.6800,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1662.6800,1663.0800,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1663.0800,1663.8800,0.8000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,4
1663.8800,1664.4800,0.6000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,3
1664.4800,1664.6800,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1664.6800,1664.8800,0.2000,2,seal_kaolinite_clay,каолинитовая тяжелая глина,1
1664.8800,1665.6800,0.8000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,4
1665.6800,1665.8800,0.2000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,1
1665.8800,1666.0800,0.2000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,1
1666.0800,1666.4800,0.4000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,2
1666.4800,1666.6800,0.2000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,1
1666.6800,1667.6800,1.0000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,5
1667.6800,1667.8800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1667.8800,1669.2800,1.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,7
1669.2800,1669.4800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1669.4800,1669.8800,0.4000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,2
1669.8800,1670.2800,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1670.2800,1670.8800,0.6000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,3
1670.8800,1671.4800,0.6000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,3
1671.4800,1672.4800,1.0000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,5
1672.4800,1674.0800,1.6000,2,seal_kaolinite_argillite,каолинитовая легкая глина,8
1674.0800,1674.2800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1674.2800,1674.6800,0.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,2
1674.6800,1674.8800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1674.8800,1676.4800,1.6000,2,seal_silty_argillite,песчанистая легкая глина,8
1676.4800,1676.6800,0.2000,1,sand_arkose_arenite,пористый аркозовый аренит,1
1676.6800,1677.0800,0.4000,1,sand_subarkose_arenite,плотный субаркозовый аренит,2
1677.0800,1677.2800,0.2000,1,sand_arkose_arenite,плотный аркозовый аренит,1
1677.2800,1677.4800,0.2000,1,sand_arkose_arenite,пористый аркозовый аренит,1
1677.4800,1678.6800,1.2000,1,sand_arkose_arenite,высокопористый аркозовый аренит,6
1678.6800,1679.0800,0.4000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,2
1679.0800,1679.8800,0.8000,1,sand_arkose_arenite,высокопористый аркозовый аренит,4
1679.8800,1680.4800,0.6000,1,sand_arkose_wacke,пористый аркозовый песчаник,3
1680.4800,1681.0800,0.6000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,3
1681.0800,1682.0800,1.0000,2,seal_silty_argillite,песчанистая легкая глина,5
1682.0800,1682.2800,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1682.2800,1682.4800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1682.4800,1682.8800,0.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,2
1682.8800,1683.2800,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1683.2800,1683.6800,0.4000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,2
1683.6800,1683.8800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1683.8800,1685.0800,1.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,6
1685.0800,1685.8800,0.8000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,4
1685.8800,1686.2800,0.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,2
1686.2800,1687.2800,1.0000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,5
1687.2800,1687.6800,0.4000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,2
1687.6800,1688.8800,1.2000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,6
1688.8800,1689.0800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1689.0800,1691.6800,2.6000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,13
1691.6800,1692.2800,0.6000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,3
1692.2800,1692.4800,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1692.4800,1693.6800,1.2000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,6
1693.6800,1694.4800,0.8000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,4
1694.4800,1695.8800,1.4000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,7
1695.8800,1696.2800,0.4000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,2
1696.2800,1696.4800,0.2000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,1
1696.4800,1697.8800,1.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,7
1697.8800,1698.2800,0.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,2
1698.2800,1699.2800,1.0000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,5
1699.2800,1699.6800,0.4000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,2
1699.6800,1700.0800,0.4000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,2
1700.0800,1701.0800,1.0000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,5
1701.0800,1701.6800,0.6000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,3
1701.6800,1703.0800,1.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,7
1703.0800,1703.2800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1703.2800,1703.8800,0.6000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,3
1703.8800,1704.4800,0.6000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,3
1704.4800,1704.6800,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1704.6800,1708.4800,3.8000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,19
1708.4800,1710.8800,2.4000,1,sand_arkose_arenite,высокопористый аркозовый аренит,12
1710.8800,1711.4800,0.6000,1,sand_arkose_wacke,высокопористый аркозовый песчаник,3
1711.4800,1716.8800,5.4000,1,sand_arkose_arenite,высокопористый аркозовый аренит,27
1716.8800,1717.6800,0.8000,1,sand_arkose_wacke,высокопористый аркозовый песчаник,4
1717.6800,1718.2800,0.6000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,3
1718.2800,1718.4800,0.2000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,1
1718.4800,1719.0800,0.6000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,3
1719.0800,1719.2800,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1719.2800,1719.6800,0.4000,2,seal_silty_argillite,песчанистая легкая глина,2
1719.6800,1720.4800,0.8000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,4
