start_depth,end_depth,thickness,lithotype_code,class_key,class_name,sample_count
1633.9300,1634.5300,0.6000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,3
1634.5300,1635.3300,0.8000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,4
1635.3300,1635.7300,0.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,2
1635.7300,1637.5300,1.8000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,9
1637.5300,1637.9300,0.4000,1,sand_arkose_wacke,плотный аркозовый песчаник,2
1637.9300,1638.1300,0.2000,1,sand_arkose_arenite,пористый аркозовый аренит,1
1638.1300,1639.5300,1.4000,1,sand_arkose_wacke,пористый аркозовый песчаник,7
1639.5300,1640.5300,1.0000,1,sand_subarkose_wacke,пористый субаркозовый песчаник,5
1640.5300,1641.3300,0.8000,1,sand_arkose_wacke,пористый аркозовый песчаник,4
1641.3300,1641.5300,0.2000,1,sand_arkose_wacke,плотный аркозовый песчаник,1
1641.5300,1641.9300,0.4000,1,sand_arkose_wacke,пористый аркозовый песчаник,2
1641.9300,1642.3300,0.4000,1,sand_arkose_wacke,плотный аркозовый песчаник,2
1642.3300,1644.3300,2.0000,1,sand_arkose_wacke,пористый аркозовый песчаник,10
1644.3300,1644.7300,0.4000,1,sand_subarkose_arenite,пористый субаркозовый аренит,2
1644.7300,1645.7300,1.0000,1,sand_subarkose_wacke,пористый субаркозовый песчаник,5
1645.7300,1646.1300,0.4000,1,sand_subarkose_wacke,плотный субаркозовый песчаник,2
1646.1300,1647.3300,1.2000,1,sand_arkose_wacke,пористый аркозовый песчаник,6
1647.3300,1647.5300,0.2000,1,sand_arkose_wacke,плотный аркозовый песчаник,1
1647.5300,1647.7300,0.2000,1,sand_arkose_wacke,пористый аркозовый песчаник,1
1647.7300,1648.7300,1.0000,1,sand_arkose_wacke,плотный аркозовый песчаник,5
1648.7300,1649.1300,0.4000,1,sand_arkose_wacke,пористый аркозовый песчаник,2
1649.1300,1651.1300,2.0000,1,sand_arkose_wacke,плотный аркозовый песчаник,10
1651.1300,1652.1300,1.0000,1,sand_arkose_wacke,пористый аркозовый песчаник,5
1652.1300,1652.5300,0.4000,1,sand_arkose_wacke,плотный аркозовый песчаник,2
1652.5300,1652.9300,0.4000,1,sand_arkose_wacke,пористый аркозовый песчаник,2
1652.9300,1653.5300,0.6000,1,sand_arkose_wacke,плотный аркозовый песчаник,3
1653.5300,1654.1300,0.6000,1,sand_subarkose_wacke,плотный субаркозовый песчаник,3
1654.1300,1654.3300,0.2000,1,sand_subarkose_arenite,плотный субаркозовый аренит,1
1654.3300,1654.5300,0.2000,1,sand_subarkose_wacke,плотный субаркозовый песчаник,1
1654.5300,1656.1300,1.6000,1,sand_arkose_wacke,пористый аркозовый песчаник,8
1656.1300,1656.3300,0.2000,1,sand_arkose_wacke,плотный аркозовый песчаник,1
1656.3300,1656.9300,0.6000,1,sand_subarkose_wacke,плотный субаркозовый песчаник,3
1656.9300,1657.1300,0.2000,1,sand_subarkose_arenite,плотный субаркозовый аренит,1
1657.1300,1657.3300,0.2000,1,sand_subarkose_wacke,плотный субаркозовый песчаник,1
1657.3300,1664.5300,7.2000,1,sand_arkose_wacke,плотный аркозовый песчаник,36
1664.5300,1665.1300,0.6000,1,sand_subarkose_wacke,плотный субаркозовый песчаник,3
1665.1300,1665.3300,0.2000,1,sand_subarkose_arenite,плотный субаркозовый аренит,1
1665.3300,1665.5300,0.2000,1,sand_arkose_arenite,пористый аркозовый аренит,1
1665.5300,1666.1300,0.6000,1,sand_arkose_wacke,пористый аркозовый песчаник,3
1666.1300,1668.7300,2.6000,1,sand_arkose_wacke,плотный аркозовый песчаник,13
1668.7300,1669.3300,0.6000,1,sand_arkose_wacke,пористый аркозовый песчаник,3
1669.3300,1669.5300,0.2000,1,sand_subarkose_wacke,пористый субаркозовый песчаник,1
1669.5300,1670.3300,0.8000,1,sand_subarkose_wacke,плотный субаркозовый песчаник,4
1670.3300,1670.5300,0.2000,1,sand_arkose_wacke,плотный аркозовый песчаник,1
1670.5300,1670.7300,0.2000,1,sand_arkose_wacke,пористый аркозовый песчаник,1
1670.7300,1671.9300,1.2000,1,sand_arkose_wacke,плотный аркозовый песчаник,6
1671.9300,1672.3300,0.4000,1,sand_arkose_wacke,пористый аркозовый песчаник,2
