depth,lithotype_code,kaolinite,hydromica,feldspar,quartz,porosity,clay_share_solid,q_over_qf,porosity_tag,class_key,class_name
1803.0100,2,0.032308,0.276736,0.139125,0.263891,0.287939,0.434014,0.654790,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1803.2100,2,0.100750,0.238702,0.113825,0.244724,0.302000,0.486320,0.682540,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1803.4100,2,0.169960,0.253375,0.095857,0.193233,0.287576,0.594217,0.668419,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1803.6100,2,0.227798,0.275108,0.092672,0.160725,0.243697,0.664954,0.634282,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1803.8100,2,0.319917,0.247477,0.096514,0.177182,0.158909,0.674594,0.647368,пористый,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина
1804.0100,2,0.277037,0.283897,0.123540,0.181890,0.133636,0.647458,0.595521,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1804.2100,2,0.106944,0.394326,0.151008,0.157419,0.190303,0.619084,0.510394,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1804.4100,2,0.016691,0.406212,0.151247,0.180941,0.244909,0.560070,0.544695,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1804.6100,2,0.067859,0.279763,0.147495,0.265066,0.239818,0.457287,0.642490,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1804.8100,2,0.207996,0.112478,0.143364,0.356890,0.179273,0.390475,0.713418,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1805.0100,2,0.247671,0.067665,0.140301,0.378727,0.165636,0.377936,0.729686,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1805.2100,2,0.185234,0.168305,0.166141,0.289229,0.191091,0.437057,0.635151,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1805.4100,2,0.078898,0.359187,0.181984,0.158234,0.221697,0.562872,0.465097,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1805.6100,2,0.034277,0.447470,0.182585,0.098880,0.236788,0.631210,0.351304,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1805.8100,2,0.085410,0.364935,0.185873,0.142146,0.221636,0.578579,0.433347,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1806.0100,2,0.122555,0.250403,0.173802,0.230997,0.222242,0.479531,0.570647,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1806.2100,2,0.113967,0.187459,0.158071,0.307595,0.232909,0.392946,0.660548,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1806.4100,2,0.204455,0.126499,0.154335,0.327863,0.186848,0.407001,0.679935,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1806.6100,2,0.249033,0.179956,0.150091,0.256799,0.164121,0.513218,0.631126,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1806.8100,2,0.202210,0.318908,0.135501,0.178109,0.165273,0.624297,0.567932,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1807.0100,2,0.271081,0.345629,0.123415,0.186481,0.073394,0.665557,0.601753,плотный,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1807.2100,2,0.271638,0.339820,0.105038,0.274292,0.009212,0.617144,0.723097,плотный,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1807.4100,2,0.046151,0.407188,0.099783,0.332454,0.114424,0.511915,0.769148,пористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1807.6100,2,0.000000,0.334942,0.098379,0.353871,0.212809,0.425490,0.782468,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1807.8100,1,0.024903,0.024427,0.115058,0.580427,0.255184,0.066232,0.834564,высокопористый,sand_subarkose_arenite,высокопористый субаркозовый аренит
1808.0100,1,0.054483,0.011356,0.151331,0.522401,0.260429,0.089023,0.775384,высокопористый,sand_subarkose_arenite,высокопористый субаркозовый аренит
1808.2100,1,0.033213,0.011030,0.177684,0.497962,0.280111,0.061458,0.737016,высокопористый,sand_arkose_arenite,высокопористый аркозовый аренит
1808.4100,1,0.011482,0.015338,0.184149,0.498591,0.290441,0.037798,0.730279,высокопористый,sand_arkose_arenite,высокопористый аркозовый аренит
1808.6100,1,0.029650,0.013308,0.188732,0.493483,0.274827,0.059238,0.723354,высокопористый,sand_arkose_arenite,высокопористый аркозовый аренит
1808.8100,1,0.044980,0.008018,0.176383,0.506230,0.264389,0.072046,0.741606,высокопористый,sand_arkose_arenite,высокопористый аркозовый аренит
1809.0100,1,0.049362,0.002823,0.158864,0.518390,0.270561,0.071541,0.765429,высокопористый,sand_subarkose_arenite,высокопористый субаркозовый аренит
1809.2100,1,0.050179,0.000171,0.159843,0.518889,0.270917,0.069059,0.764498,высокопористый,sand_subarkose_arenite,высокопористый субаркозовый аренит
1809.4100,1,0.042319,0.002699,0.173537,0.508103,0.273343,0.061952,0.745412,высокопористый,sand_arkose_arenite,высокопористый аркозовый аренит
1809.6100,1,0.022218,0.011615,0.177950,0.500502,0.287715,0.047500,0.737712,высокопористый,sand_arkose_arenite,высокопористый аркозовый аренит
1809.8100,1,0.010042,0.016376,0.186747,0.493375,0.293461,0.037391,0.725421,высокопористый,sand_arkose_arenite,высокопористый аркозовый аренит
1810.0100,1,0.021233,0.013423,0.180273,0.489632,0.295439,0.049188,0.730898,высокопористый,sand_arkose_arenite,высокопористый аркозовый аренит
1810.2100,1,0.042537,0.012448,0.163955,0.497911,0.283149,0.076704,0.752284,высокопористый,sand_subarkose_arenite,высокопористый субаркозовый аренит
1810.4100,1,0.039301,0.016617,0.159709,0.508112,0.276260,0.077263,0.760851,высокопористый,sand_subarkose_arenite,высокопористый субаркозовый аренит
1810.6100,1,0.047799,0.021745,0.151504,0.506080,0.272872,0.095642,0.769605,высокопористый,sand_subarkose_arenite,высокопористый субаркозовый аренит
1810.8100,1,0.033835,0.031802,0.152886,0.497572,0.283906,0.091659,0.764956,высокопористый,sand_subarkose_arenite,высокопористый субаркозовый аренит
1811.0100,1,0.029367,0.039578,0.158992,0.494325,0.277737,0.095458,0.756639,высокопористый,sand_subarkose_arenite,высокопористый субаркозовый аренит
1811.2100,1,0.016164,0.042123,0.167900,0.494680,0.279133,0.080856,0.746596,высокопористый,sand_arkose_arenite,высокопористый аркозовый аренит
1811.4100,1,0.000000,0.040058,0.170756,0.487528,0.301658,0.057362,0.740604,высокопористый,sand_arkose_arenite,высокопористый аркозовый аренит
1811.6100,1,0.000000,0.032881,0.171203,0.494245,0.301671,0.047086,0.742726,высокопористый,sand_arkose_arenite,высокопористый аркозовый аренит
1811.8100,1,0.011122,0.021421,0.179358,0.498273,0.289826,0.045823,0.735316,высокопористый,sand_arkose_arenite,высокопористый аркозовый аренит
1812.0100,1,0.028234,0.015953,0.162181,0.517162,0.276470,0.061071,0.761268,высокопористый,sand_subarkose_arenite,высокопористый субаркозовый аренит
1812.2100,1,0.021931,0.023452,0.141482,0.530846,0.282289,0.063232,0.789564,высокопористый,sand_subarkose_arenite,высокопористый субаркозовый аренит
1812.4100,1,0.002105,0.034345,0.139035,0.528668,0.295847,0.051764,0.791771,высокопористый,sand_subarkose_arenite,высокопористый субаркозовый аренит
1812.6100,2,0.000000,0.359308,0.086373,0.272519,0.281800,0.500290,0.759335,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1812.8100,2,0.000000,0.415643,0.079105,0.226611,0.278641,0.576195,0.741247,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1813.0100,2,0.000000,0.401422,0.090714,0.228621,0.279243,0.556945,0.715929,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1813.2100,2,0.014318,0.327917,0.107748,0.283289,0.266727,0.466723,0.724455,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1813.4100,2,0.134807,0.179489,0.126714,0.339475,0.219515,0.402693,0.728191,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1813.6100,2,0.187246,0.084803,0.140448,0.388654,0.198848,0.339573,0.734554,высокопористый,seal_kaolinite_argillite,каолинитовая легкая глина
1813.8100,2,0.136831,0.102597,0.132450,0.411940,0.216182,0.305464,0.756700,высокопористый,seal_silty_argillite,песчанистая легкая глина
1814.0100,2,0.024981,0.198003,0.115253,0.369703,0.292061,0.314976,0.762344,высокопористый,seal_silty_argillite,песчанистая легкая глина
1814.2100,2,0.007370,0.244085,0.100331,0.309972,0.338242,0.379980,0.755470,высокопористый,seal_hydromica_argillite,гидрослюдистая легкая глина
1814.4100,2,0.143661,0.176648,0.090613,0.296230,0.292848,0.452956,0.765763,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1814.6100,2,0.244173,0.140249,0.091148,0.268067,0.256364,0.516948,0.746257,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
