start_depth,end_depth,thickness,lithotype_code,class_key,class_name,sample_count
1832.1200,1833.3200,1.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,6
1833.3200,1834.1200,0.8000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,4
1834.1200,1834.3200,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1834.3200,1834.5200,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1834.5200,1834.7200,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1834.7200,1834.9200,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1834.9200,1835.1200,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1835.1200,1835.9200,0.8000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,4
1835.9200,1836.3200,0.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,2
1836.3200,1836.5200,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
