interval_id,lithotype,start_idx,end_idx,depth_start,depth_end,sample_count,method,local_score,negative_share,bad_metric_name,bad_share,elapsed_sec,evals,invalid_count,generations_ran
0,2,0,85,1778.61,1795.41,85,bf,0.0708235294117647,0.04,glin_bad_share,0.38823529411764707,7.601137800025754,65536,32,0
1,1,85,113,1795.61,1801.01,28,bf,0.0,0.0,coll_bad_share,0.0,6.5584673000266775,65536,16,0
2,2,113,146,1801.21,1807.61,33,bf,0.009696969696969697,0.012121212121212121,glin_bad_share,0.0,6.325657100009266,65536,32,0
3,1,146,170,1807.81,1812.41,24,bf,0.006666666666666667,0.008333333333333333,coll_bad_share,0.0,6.98570479999762,65536,16,0
4,2,170,199,1812.61,1818.21,29,bf,0.032413793103448274,0.027586206896551724,glin_bad_share,0.10344827586206896,6.387474599992856,65536,32,0
5,1,199,292,1818.41,1836.81,93,bf,0.04,0.047311827956989246,coll_bad_share,0.021505376344086023,7.1024369999649934,65536,16,0
6,2,292,315,1837.01,1841.41,23,bf,0.06782608695652174,0.05217391304347826,glin_bad_share,0.2608695652173913,6.262817099981476,65536,32,0
7,1,315,356,1841.61,1849.61,41,bf,0.011707317073170733,0.014634146341463415,coll_bad_share,0.0,6.449803600029554,65536,16,0
8,2,356,422,1849.81,1862.81,66,bf,0.05242424242424243,0.03333333333333333,glin_bad_share,0.25757575757575757,7.859660000016447,65536,32,0
