start_depth,end_depth,thickness,lithotype_code,class_key,class_name,sample_count
1703.3700,1717.7700,14.4000,2,undefined,неопределенная порода,72
1717.7700,1717.9700,0.2000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,1
1717.9700,1718.5700,0.6000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,3
1718.5700,1718.9700,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1718.9700,1719.3700,0.4000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,2
1719.3700,1719.9700,0.6000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,3
1719.9700,1720.5700,0.6000,2,seal_kaolinite_argillite,каолинитовая легкая глина,3
1720.5700,1720.9700,0.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,2
1720.9700,1721.5700,0.6000,2,seal_kaolinite_argillite,каолинитовая легкая глина,3
1721.5700,1721.7700,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1721.7700,1722.1700,0.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,2
1722.1700,1722.5700,0.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,2
1722.5700,1723.5700,1.0000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,5
1723.5700,1724.1700,0.6000,2,seal_kaolinite_argillite,каолинитовая легкая глина,3
1724.1700,1724.7700,0.6000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,3
1724.7700,1725.3700,0.6000,2,seal_kaolinite_argillite,каолинитовая легкая глина,3
1725.3700,1725.5700,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1725.5700,1725.9700,0.4000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,2
1725.9700,1726.1700,0.2000,2,seal_kaolinite_clay,каолинитовая тяжелая глина,1
1726.1700,1727.1700,1.0000,2,seal_kaolinite_argillite,каолинитовая легкая глина,5
1727.1700,1727.3700,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1727.3700,1727.9700,0.6000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,3
1727.9700,1728.1700,0.2000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,1
1728.1700,1728.3700,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1728.3700,1728.9700,0.6000,2,seal_kaolinite_argillite,каолинитовая легкая глина,3
1728.9700,1729.1700,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1729.1700,1729.7700,0.6000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,3
1729.7700,1730.3700,0.6000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,3
1730.3700,1730.5700,0.2000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,1
1730.5700,1730.9700,0.4000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,2
