depth,lithotype_code,kaolinite,hydromica,feldspar,quartz,porosity,clay_share_solid,q_over_qf,porosity_tag,class_key,class_name
1611.8300,1,0.234135,0.014491,0.170003,0.486911,0.094460,0.274561,0.741210,пористый,sand_arkose_wacke,пористый аркозовый песчаник
1612.0300,2,0.290130,0.075406,0.165342,0.376879,0.092242,0.402680,0.695066,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1612.2300,2,0.267923,0.077653,0.169920,0.385655,0.098848,0.383483,0.694155,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1612.4300,2,0.281680,0.070995,0.173773,0.384886,0.088667,0.386987,0.688947,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1612.6300,2,0.325829,0.055672,0.177481,0.369928,0.071091,0.410697,0.675780,плотный,seal_kaolinite_argillite,каолинитовая легкая глина
1612.8300,2,0.357363,0.050457,0.177087,0.355396,0.059697,0.433711,0.667432,плотный,seal_kaolinite_argillite,каолинитовая легкая глина
1613.0300,2,0.361323,0.070768,0.164350,0.346832,0.056727,0.458077,0.678491,плотный,seal_kaolinite_argillite,каолинитовая легкая глина
1613.2300,2,0.302082,0.110023,0.144577,0.370591,0.072727,0.444427,0.719359,плотный,seal_kaolinite_argillite,каолинитовая легкая глина
1613.4300,2,0.297801,0.122912,0.138385,0.380478,0.060424,0.447769,0.733292,плотный,seal_kaolinite_argillite,каолинитовая легкая глина
1613.6300,2,0.243806,0.144309,0.136186,0.415760,0.059939,0.412861,0.753263,плотный,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1613.8300,2,0.191294,0.145631,0.141542,0.438806,0.082727,0.367312,0.756109,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1614.0300,2,0.277997,0.062398,0.177517,0.405906,0.076182,0.368465,0.695731,плотный,seal_kaolinite_argillite,каолинитовая легкая глина
1614.2300,2,0.329630,0.023786,0.196977,0.381667,0.067939,0.379178,0.659588,плотный,seal_kaolinite_argillite,каолинитовая легкая глина
1614.4300,2,0.270558,0.034871,0.199036,0.404808,0.090727,0.335904,0.670385,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1614.6300,2,0.269995,0.034464,0.198179,0.399908,0.097455,0.337333,0.668645,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1614.8300,2,0.266179,0.054474,0.185909,0.388104,0.105333,0.358405,0.676124,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1615.0300,2,0.237663,0.124400,0.152299,0.380123,0.105515,0.404773,0.713950,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1615.2300,2,0.255471,0.141506,0.147354,0.368456,0.087212,0.434906,0.714325,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1615.4300,2,0.243826,0.150646,0.146540,0.374382,0.084606,0.430932,0.718691,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1615.6300,2,0.228672,0.155499,0.145286,0.378967,0.091576,0.422898,0.722870,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1615.8300,2,0.247071,0.153800,0.143332,0.373857,0.081939,0.436650,0.722864,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1616.0300,2,0.238986,0.169233,0.144289,0.364098,0.083394,0.445359,0.716183,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1616.2300,2,0.227243,0.178918,0.173545,0.328597,0.091697,0.447165,0.654390,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1616.4300,2,0.217804,0.180244,0.180599,0.321596,0.099758,0.442156,0.640381,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1616.6300,2,0.229041,0.177103,0.181900,0.319531,0.092424,0.447505,0.637239,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1616.8300,2,0.235671,0.186030,0.185417,0.310095,0.082788,0.459764,0.625807,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1617.0300,2,0.228972,0.211275,0.192991,0.279307,0.087455,0.482439,0.591378,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1617.2300,2,0.230930,0.203470,0.206619,0.270071,0.088909,0.476792,0.566555,пористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1617.4300,2,0.249235,0.193351,0.213471,0.264186,0.079758,0.480944,0.553087,плотный,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1617.6300,2,0.277585,0.183662,0.215695,0.251179,0.071879,0.496969,0.538001,плотный,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
