start_depth,end_depth,thickness,lithotype_code,class_key,class_name,sample_count
1858.4200,1858.8200,0.4000,1,sand_subarkose_arenite,пористый субаркозовый аренит,2
1858.8200,1859.0200,0.2000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,1
1859.0200,1859.6200,0.6000,1,sand_subarkose_wacke,пористый субаркозовый песчаник,3
1859.6200,1860.2200,0.6000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,3
1860.2200,1861.2200,1.0000,1,sand_arkose_arenite,высокопористый аркозовый аренит,5
1861.2200,1864.2200,3.0000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,15
1864.2200,1865.2200,1.0000,1,sand_arkose_arenite,высокопористый аркозовый аренит,5
1865.2200,1865.4200,0.2000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,1
1865.4200,1865.6200,0.2000,1,sand_subarkose_arenite,пористый субаркозовый аренит,1
1865.6200,1866.0200,0.4000,1,sand_subarkose_arenite,плотный субаркозовый аренит,2
1866.0200,1866.2200,0.2000,1,sand_subarkose_arenite,пористый субаркозовый аренит,1
1866.2200,1866.8200,0.6000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,3
1866.8200,1867.0200,0.2000,1,sand_subarkose_arenite,пористый субаркозовый аренит,1
1867.0200,1867.8200,0.8000,1,sand_subarkose_arenite,плотный субаркозовый аренит,4
1867.8200,1869.0200,1.2000,1,sand_subarkose_arenite,пористый субаркозовый аренит,6
1869.0200,1871.0200,2.0000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,10
1871.0200,1871.2200,0.2000,1,sand_subarkose_wacke,высокопористый субаркозовый песчаник,1
1871.2200,1871.6200,0.4000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,2
1871.6200,1872.0200,0.4000,1,sand_arkose_arenite,высокопористый аркозовый аренит,2
1872.0200,1872.2200,0.2000,1,sand_arkose_wacke,высокопористый аркозовый песчаник,1
1872.2200,1872.4200,0.2000,1,sand_subarkose_wacke,высокопористый субаркозовый песчаник,1
1872.4200,1874.0200,1.6000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,8
1874.0200,1874.6200,0.6000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,3
1874.6200,1875.6200,1.0000,2,seal_kaolinite_argillite,каолинитовая легкая глина,5
1875.6200,1877.0200,1.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,7
1877.0200,1877.2200,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1877.2200,1878.6200,1.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,7
1878.6200,1878.8200,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1878.8200,1879.0200,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1879.0200,1880.0200,1.0000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,5
1880.0200,1880.6200,0.6000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,3
1880.6200,1881.0200,0.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,2
1881.0200,1881.6200,0.6000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,3
1881.6200,1881.8200,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1881.8200,1882.2200,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1882.2200,1882.6200,0.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,2
1882.6200,1883.0200,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1883.0200,1883.8200,0.8000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,4
1883.8200,1884.6200,0.8000,2,seal_silty_argillite,песчанистая легкая глина,4
1884.6200,1884.8200,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1884.8200,1886.0200,1.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,6
1886.0200,1886.4200,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1886.4200,1887.8200,1.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,7
1887.8200,1888.8200,1.0000,1,sand_arkose_arenite,высокопористый аркозовый аренит,5
1888.8200,1889.0200,0.2000,1,sand_arkose_wacke,высокопористый аркозовый песчаник,1
1889.0200,1889.2200,0.2000,1,sand_subarkose_wacke,высокопористый субаркозовый песчаник,1
1889.2200,1889.6200,0.4000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,2
1889.6200,1889.8200,0.2000,1,sand_subarkose_wacke,высокопористый субаркозовый песчаник,1
1889.8200,1891.2200,1.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,7
1891.2200,1891.4200,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1891.4200,1891.6200,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1891.6200,1892.0200,0.4000,2,seal_silty_argillite,песчанистая легкая глина,2
1892.0200,1892.2200,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1892.2200,1892.8200,0.6000,2,seal_kaolinite_argillite,каолинитовая легкая глина,3
1892.8200,1893.2200,0.4000,2,seal_silty_argillite,песчанистая легкая глина,2
1893.2200,1899.6200,6.4000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,32
1899.6200,1899.8200,0.2000,1,sand_subarkose_wacke,высокопористый субаркозовый песчаник,1
1899.8200,1900.0200,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1900.0200,1900.2200,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1900.2200,1900.4200,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1900.4200,1900.6200,0.2000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,1
1900.6200,1901.2200,0.6000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,3
1901.2200,1901.6200,0.4000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,2
1901.6200,1901.8200,0.2000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,1
1901.8200,1902.2200,0.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,2
1902.2200,1902.4200,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1902.4200,1903.4200,1.0000,2,seal_kaolinite_argillite,каолинитовая легкая глина,5
1903.4200,1904.0200,0.6000,2,seal_silty_argillite,песчанистая легкая глина,3
1904.0200,1904.2200,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1904.2200,1904.8200,0.6000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,3
1904.8200,1905.0200,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1905.0200,1905.2200,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1905.2200,1905.4200,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1905.4200,1906.0200,0.6000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,3
1906.0200,1906.2200,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1906.2200,1906.8200,0.6000,2,seal_kaolinite_argillite,каолинитовая легкая глина,3
1906.8200,1907.0200,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1907.0200,1908.0200,1.0000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,5
1908.0200,1908.8200,0.8000,2,seal_silty_argillite,песчанистая легкая глина,4
1908.8200,1909.0200,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1909.0200,1909.2200,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1909.2200,1909.4200,0.2000,2,seal_kaolinite_clay,каолинитовая тяжелая глина,1
1909.4200,1909.6200,0.2000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,1
1909.6200,1909.8200,0.2000,2,seal_kaolinite_clay,каолинитовая тяжелая глина,1
1909.8200,1910.0200,0.2000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,1
1910.0200,1910.6200,0.6000,2,seal_kaolinite_clay,каолинитовая тяжелая глина,3
1910.6200,1910.8200,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1910.8200,1911.4200,0.6000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,3
1911.4200,1911.8200,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1911.8200,1912.4200,0.6000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,3
1912.4200,1912.6200,0.2000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,1
1912.6200,1913.2200,0.6000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,3
1913.2200,1913.6200,0.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,2
1913.6200,1914.2200,0.6000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,3
1914.2200,1914.6200,0.4000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,2
1914.6200,1915.6200,1.0000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,5
1915.6200,1915.8200,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1915.8200,1917.0200,1.2000,2,seal_silty_argillite,песчанистая легкая глина,6
1917.0200,1917.6200,0.6000,1,sand_arkose_arenite,высокопористый аркозовый аренит,3
1917.6200,1918.0200,0.4000,1,sand_subarkose_wacke,пористый субаркозовый песчаник,2
1918.0200,1918.2200,0.2000,1,sand_subarkose_arenite,пористый субаркозовый аренит,1
1918.2200,1920.6200,2.4000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,12
1920.6200,1921.8200,1.2000,1,sand_arkose_arenite,высокопористый аркозовый аренит,6
1921.8200,1923.2200,1.4000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,7
1923.2200,1923.6200,0.4000,1,sand_arkose_arenite,высокопористый аркозовый аренит,2
1923.6200,1925.0200,1.4000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,7
1925.0200,1925.2200,0.2000,1,sand_subarkose_arenite,пористый субаркозовый аренит,1
1925.2200,1925.8200,0.6000,1,sand_subarkose_arenite,плотный субаркозовый аренит,3
1925.8200,1926.0200,0.2000,1,sand_subarkose_arenite,пористый субаркозовый аренит,1
1926.0200,1926.4200,0.4000,1,sand_subarkose_arenite,высокопористый субаркозовый аренит,2
1926.4200,1926.8200,0.4000,1,sand_subarkose_wacke,высокопористый субаркозовый песчаник,2
1926.8200,1927.2200,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1927.2200,1927.4200,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1927.4200,1927.6200,0.2000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,1
1927.6200,1927.8200,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1927.8200,1928.0200,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1928.0200,1928.2200,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1928.2200,1928.8200,0.6000,2,seal_silty_argillite,песчанистая легкая глина,3
1928.8200,1929.0200,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1929.0200,1929.2200,0.2000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,1
1929.2200,1929.8200,0.6000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,3
1929.8200,1930.4200,0.6000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,3
1930.4200,1930.6200,0.2000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,1
1930.6200,1930.8200,0.2000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,1
1930.8200,1931.0200,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1931.0200,1931.2200,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1931.2200,1931.4200,0.2000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,1
