parameter,value,generation,quality_score,negative_share,glin_bad_share,coll_bad_share,tested_matrices
ngen,110.0,58,0.0588020790,0.0685000000,0.0304054054,0.0096153846,44425
ngen,110.0,59,0.0588020790,0.0685000000,0.0304054054,0.0096153846,44595
ngen,110.0,60,0.0588020790,0.0685000000,0.0304054054,0.0096153846,44728
ngen,110.0,61,0.0588020790,0.0685000000,0.0304054054,0.0096153846,44881
ngen,110.0,62,0.0588020790,0.0685000000,0.0304054054,0.0096153846,45032
ngen,110.0,63,0.0588020790,0.0685000000,0.0304054054,0.0096153846,45188
ngen,110.0,64,0.0588020790,0.0685000000,0.0304054054,0.0096153846,45339
ngen,110.0,65,0.0588020790,0.0685000000,0.0304054054,0.0096153846,45486
ngen,110.0,66,0.0588020790,0.0685000000,0.0304054054,0.0096153846,45639
ngen,110.0,67,0.0588020790,0.0685000000,0.0304054054,0.0096153846,45792
ngen,110.0,68,0.0588020790,0.0685000000,0.0304054054,0.0096153846,45939
ngen,110.0,69,0.0588020790,0.0685000000,0.0304054054,0.0096153846,46088
ngen,170.0,0,0.0739939709,0.0820000000,0.0743243243,0.0096153846,1540
ngen,170.0,1,0.0733182952,0.0820000000,0.0675675676,0.0096153846,2640
ngen,170.0,2,0.0724561331,0.0805000000,0.0709459459,0.0096153846,3596
ngen,170.0,3,0.0670426195,0.0750000000,0.0608108108,0.0096153846,4687
ngen,170.0,4,0.0636291060,0.0720000000,0.0506756757,0.0096153846,5876
ngen,170.0,5,0.0629534304,0.0720000000,0.0439189189,0.0096153846,6880
ngen,170.0,6,0.0629534304,0.0720000000,0.0439189189,0.0096153846,7977
ngen,170.0,7,0.0618777547,0.0715000000,0.0371621622,0.0096153846,9047
ngen,170.0,8,0.0615399168,0.0715000000,0.0337837838,0.0096153846,10093
ngen,170.0,9,0.0614777547,0.0710000000,0.0371621622,0.0096153846,11190
ngen,170.0,10,0.0614777547,0.0710000000,0.0371621622,0.0096153846,12244
ngen,170.0,11,0.0614777547,0.0710000000,0.0371621622,0.0096153846,13317
ngen,170.0,12,0.0611399168,0.0710000000,0.0337837838,0.0096153846,14396
ngen,170.0,13,0.0611399168,0.0710000000,0.0337837838,0.0096153846,15472
ngen,170.0,14,0.0610777547,0.0705000000,0.0371621622,0.0096153846,16531
ngen,170.0,15,0.0602777547,0.0695000000,0.0371621622,0.0096153846,17573
ngen,170.0,16,0.0602777547,0.0695000000,0.0371621622,0.0096153846,18689
ngen,170.0,17,0.0599399168,0.0695000000,0.0337837838,0.0096153846,19807
ngen,170.0,18,0.0599399168,0.0695000000,0.0337837838,0.0096153846,20939
ngen,170.0,19,0.0599399168,0.0695000000,0.0337837838,0.0096153846,22066
ngen,170.0,20,0.0599399168,0.0695000000,0.0337837838,0.0096153846,23113
ngen,170.0,21,0.0596020790,0.0695000000,0.0304054054,0.0096153846,24145
ngen,170.0,22,0.0596020790,0.0695000000,0.0304054054,0.0096153846,25244
ngen,170.0,23,0.0596020790,0.0695000000,0.0304054054,0.0096153846,26380
ngen,170.0,24,0.0596020790,0.0695000000,0.0304054054,0.0096153846,27414
ngen,170.0,25,0.0596020790,0.0695000000,0.0304054054,0.0096153846,28474
ngen,170.0,26,0.0596020790,0.0695000000,0.0304054054,0.0096153846,29298
ngen,170.0,27,0.0596020790,0.0695000000,0.0304054054,0.0096153846,30081
ngen,170.0,28,0.0596020790,0.0695000000,0.0304054054,0.0096153846,30847
ngen,170.0,29,0.0596020790,0.0695000000,0.0304054054,0.0096153846,31612
ngen,170.0,30,0.0596020790,0.0695000000,0.0304054054,0.0096153846,32420
ngen,170.0,31,0.0592642412,0.0695000000,0.0270270270,0.0096153846,33205
ngen,170.0,32,0.0592642412,0.0695000000,0.0270270270,0.0096153846,33931
ngen,170.0,33,0.0592642412,0.0695000000,0.0270270270,0.0096153846,34487
ngen,170.0,34,0.0592642412,0.0695000000,0.0270270270,0.0096153846,35067
ngen,170.0,35,0.0592642412,0.0695000000,0.0270270270,0.0096153846,35711
ngen,170.0,36,0.0591399168,0.0685000000,0.0337837838,0.0096153846,36327
ngen,170.0,37,0.0591399168,0.0685000000,0.0337837838,0.0096153846,36883
ngen,170.0,38,0.0591399168,0.0685000000,0.0337837838,0.0096153846,37551
ngen,170.0,39,0.0591399168,0.0685000000,0.0337837838,0.0096153846,38163
ngen,170.0,40,0.0591399168,0.0685000000,0.0337837838,0.0096153846,38799
ngen,170.0,41,0.0591399168,0.0685000000,0.0337837838,0.0096153846,39270
ngen,170.0,42,0.0591399168,0.0685000000,0.0337837838,0.0096153846,39729
ngen,170.0,43,0.0591399168,0.0685000000,0.0337837838,0.0096153846,40031
ngen,170.0,44,0.0588020790,0.0685000000,0.0304054054,0.0096153846,40329
ngen,170.0,45,0.0588020790,0.0685000000,0.0304054054,0.0096153846,40669
ngen,170.0,46,0.0588020790,0.0685000000,0.0304054054,0.0096153846,40985
ngen,170.0,47,0.0588020790,0.0685000000,0.0304054054,0.0096153846,41279
ngen,170.0,48,0.0588020790,0.0685000000,0.0304054054,0.0096153846,41581
ngen,170.0,49,0.0588020790,0.0685000000,0.0304054054,0.0096153846,41925
ngen,170.0,50,0.0588020790,0.0685000000,0.0304054054,0.0096153846,42251
ngen,170.0,51,0.0588020790,0.0685000000,0.0304054054,0.0096153846,42547
ngen,170.0,52,0.0588020790,0.0685000000,0.0304054054,0.0096153846,42855
ngen,170.0,53,0.0588020790,0.0685000000,0.0304054054,0.0096153846,43157
ngen,170.0,54,0.0588020790,0.0685000000,0.0304054054,0.0096153846,43473
ngen,170.0,55,0.0588020790,0.0685000000,0.0304054054,0.0096153846,43797
ngen,170.0,56,0.0588020790,0.0685000000,0.0304054054,0.0096153846,44117
ngen,170.0,57,0.0588020790,0.0685000000,0.0304054054,0.0096153846,44279
ngen,170.0,58,0.0588020790,0.0685000000,0.0304054054,0.0096153846,44425
ngen,170.0,59,0.0588020790,0.0685000000,0.0304054054,0.0096153846,44595
ngen,170.0,60,0.0588020790,0.0685000000,0.0304054054,0.0096153846,44728
ngen,170.0,61,0.0588020790,0.0685000000,0.0304054054,0.0096153846,44881
ngen,170.0,62,0.0588020790,0.0685000000,0.0304054054,0.0096153846,45032
ngen,170.0,63,0.0588020790,0.0685000000,0.0304054054,0.0096153846,45188
ngen,170.0,64,0.0588020790,0.0685000000,0.0304054054,0.0096153846,45339
ngen,170.0,65,0.0588020790,0.0685000000,0.0304054054,0.0096153846,45486
ngen,170.0,66,0.0588020790,0.0685000000,0.0304054054,0.0096153846,45639
ngen,170.0,67,0.0588020790,0.0685000000,0.0304054054,0.0096153846,45792
ngen,170.0,68,0.0588020790,0.0685000000,0.0304054054,0.0096153846,45939
ngen,170.0,69,0.0588020790,0.0685000000,0.0304054054,0.0096153846,46088
ngen,240.0,0,0.0739939709,0.0820000000,0.0743243243,0.0096153846,1540
ngen,240.0,1,0.0733182952,0.0820000000,0.0675675676,0.0096153846,2640
ngen,240.0,2,0.0724561331,0.0805000000,0.0709459459,0.0096153846,3596
ngen,240.0,3,0.0670426195,0.0750000000,0.0608108108,0.0096153846,4687
ngen,240.0,4,0.0636291060,0.0720000000,0.0506756757,0.0096153846,5876
ngen,240.0,5,0.0629534304,0.0720000000,0.0439189189,0.0096153846,6880
ngen,240.0,6,0.0629534304,0.0720000000,0.0439189189,0.0096153846,7977
ngen,240.0,7,0.0618777547,0.0715000000,0.0371621622,0.0096153846,9047
ngen,240.0,8,0.0615399168,0.0715000000,0.0337837838,0.0096153846,10093
ngen,240.0,9,0.0614777547,0.0710000000,0.0371621622,0.0096153846,11190
ngen,240.0,10,0.0614777547,0.0710000000,0.0371621622,0.0096153846,12244
ngen,240.0,11,0.0614777547,0.0710000000,0.0371621622,0.0096153846,13317
ngen,240.0,12,0.0611399168,0.0710000000,0.0337837838,0.0096153846,14396
ngen,240.0,13,0.0611399168,0.0710000000,0.0337837838,0.0096153846,15472
ngen,240.0,14,0.0610777547,0.0705000000,0.0371621622,0.0096153846,16531
ngen,240.0,15,0.0602777547,0.0695000000,0.0371621622,0.0096153846,17573
ngen,240.0,16,0.0602777547,0.0695000000,0.0371621622,0.0096153846,18689
ngen,240.0,17,0.0599399168,0.0695000000,0.0337837838,0.0096153846,19807
ngen,240.0,18,0.0599399168,0.0695000000,0.0337837838,0.0096153846,20939
ngen,240.0,19,0.0599399168,0.0695000000,0.0337837838,0.0096153846,22066
ngen,240.0,20,0.0599399168,0.0695000000,0.0337837838,0.0096153846,23113
ngen,240.0,21,0.0596020790,0.0695000000,0.0304054054,0.0096153846,24145
ngen,240.0,22,0.0596020790,0.0695000000,0.0304054054,0.0096153846,25244
ngen,240.0,23,0.0596020790,0.0695000000,0.0304054054,0.0096153846,26380
ngen,240.0,24,0.0596020790,0.0695000000,0.0304054054,0.0096153846,27414
ngen,240.0,25,0.0596020790,0.0695000000,0.0304054054,0.0096153846,28474
ngen,240.0,26,0.0596020790,0.0695000000,0.0304054054,0.0096153846,29298
ngen,240.0,27,0.0596020790,0.0695000000,0.0304054054,0.0096153846,30081
ngen,240.0,28,0.0596020790,0.0695000000,0.0304054054,0.0096153846,30847
ngen,240.0,29,0.0596020790,0.0695000000,0.0304054054,0.0096153846,31612
ngen,240.0,30,0.0596020790,0.0695000000,0.0304054054,0.0096153846,32420
ngen,240.0,31,0.0592642412,0.0695000000,0.0270270270,0.0096153846,33205
ngen,240.0,32,0.0592642412,0.0695000000,0.0270270270,0.0096153846,33931
ngen,240.0,33,0.0592642412,0.0695000000,0.0270270270,0.0096153846,34487
ngen,240.0,34,0.0592642412,0.0695000000,0.0270270270,0.0096153846,35067
ngen,240.0,35,0.0592642412,0.0695000000,0.0270270270,0.0096153846,35711
ngen,240.0,36,0.0591399168,0.0685000000,0.0337837838,0.0096153846,36327
ngen,240.0,37,0.0591399168,0.0685000000,0.0337837838,0.0096153846,36883
ngen,240.0,38,0.0591399168,0.0685000000,0.0337837838,0.0096153846,37551
ngen,240.0,39,0.0591399168,0.0685000000,0.0337837838,0.0096153846,38163
ngen,240.0,40,0.0591399168,0.0685000000,0.0337837838,0.0096153846,38799
ngen,240.0,41,0.0591399168,0.0685000000,0.0337837838,0.0096153846,39270
ngen,240.0,42,0.0591399168,0.0685000000,0.0337837838,0.0096153846,39729
ngen,240.0,43,0.0591399168,0.0685000000,0.0337837838,0.0096153846,40031
ngen,240.0,44,0.0588020790,0.0685000000,0.0304054054,0.0096153846,40329
ngen,240.0,45,0.0588020790,0.0685000000,0.0304054054,0.0096153846,40669
ngen,240.0,46,0.0588020790,0.0685000000,0.0304054054,0.0096153846,40985
ngen,240.0,47,0.0588020790,0.0685000000,0.0304054054,0.0096153846,41279
ngen,240.0,48,0.0588020790,0.0685000000,0.0304054054,0.0096153846,41581
ngen,240.0,49,0.0588020790,0.0685000000,0.0304054054,0.0096153846,41925
ngen,240.0,50,0.0588020790,0.0685000000,0.0304054054,0.0096153846,42251
ngen,240.0,51,0.0588020790,0.0685000000,0.0304054054,0.0096153846,42547
ngen,240.0,52,0.0588020790,0.0685000000,0.0304054054,0.0096153846,42855
ngen,240.0,53,0.0588020790,0.0685000000,0.0304054054,0.0096153846,43157
ngen,240.0,54,0.0588020790,0.0685000000,0.0304054054,0.0096153846,43473
ngen,240.0,55,0.0588020790,0.0685000000,0.0304054054,0.0096153846,43797
ngen,240.0,56,0.0588020790,0.0685000000,0.0304054054,0.0096153846,44117
ngen,240.0,57,0.0588020790,0.0685000000,0.0304054054,0.0096153846,44279
ngen,240.0,58,0.0588020790,0.0685000000,0.0304054054,0.0096153846,44425
ngen,240.0,59,0.0588020790,0.0685000000,0.0304054054,0.0096153846,44595
ngen,240.0,60,0.0588020790,0.0685000000,0.0304054054,0.0096153846,44728
ngen,240.0,61,0.0588020790,0.0685000000,0.0304054054,0.0096153846,44881
ngen,240.0,62,0.0588020790,0.0685000000,0.0304054054,0.0096153846,45032
ngen,240.0,63,0.0588020790,0.0685000000,0.0304054054,0.0096153846,45188
ngen,240.0,64,0.0588020790,0.0685000000,0.0304054054,0.0096153846,45339
ngen,240.0,65,0.0588020790,0.0685000000,0.0304054054,0.0096153846,45486
ngen,240.0,66,0.0588020790,0.0685000000,0.0304054054,0.0096153846,45639
ngen,240.0,67,0.0588020790,0.0685000000,0.0304054054,0.0096153846,45792
ngen,240.0,68,0.0588020790,0.0685000000,0.0304054054,0.0096153846,45939
ngen,240.0,69,0.0588020790,0.0685000000,0.0304054054,0.0096153846,46088
patience,0.0,0,0.0739939709,0.0820000000,0.0743243243,0.0096153846,1540
patience,0.0,1,0.0733182952,0.0820000000,0.0675675676,0.0096153846,2640
patience,0.0,2,0.0724561331,0.0805000000,0.0709459459,0.0096153846,3596
patience,0.0,3,0.0670426195,0.0750000000,0.0608108108,0.0096153846,4687
patience,0.0,4,0.0636291060,0.0720000000,0.0506756757,0.0096153846,5876
patience,0.0,5,0.0629534304,0.0720000000,0.0439189189,0.0096153846,6880
patience,0.0,6,0.0629534304,0.0720000000,0.0439189189,0.0096153846,7977
patience,0.0,7,0.0618777547,0.0715000000,0.0371621622,0.0096153846,9047
patience,0.0,8,0.0615399168,0.0715000000,0.0337837838,0.0096153846,10093
patience,0.0,9,0.0614777547,0.0710000000,0.0371621622,0.0096153846,11190
patience,0.0,10,0.0614777547,0.0710000000,0.0371621622,0.0096153846,12244
patience,0.0,11,0.0614777547,0.0710000000,0.0371621622,0.0096153846,13317
patience,0.0,12,0.0611399168,0.0710000000,0.0337837838,0.0096153846,14396
patience,0.0,13,0.0611399168,0.0710000000,0.0337837838,0.0096153846,15472
patience,0.0,14,0.0610777547,0.0705000000,0.0371621622,0.0096153846,16531
patience,0.0,15,0.0602777547,0.0695000000,0.0371621622,0.0096153846,17573
patience,0.0,16,0.0602777547,0.0695000000,0.0371621622,0.0096153846,18689
patience,0.0,17,0.0599399168,0.0695000000,0.0337837838,0.0096153846,19807
patience,0.0,18,0.0599399168,0.0695000000,0.0337837838,0.0096153846,20939
patience,0.0,19,0.0599399168,0.0695000000,0.0337837838,0.0096153846,22066
patience,0.0,20,0.0599399168,0.0695000000,0.0337837838,0.0096153846,23113
patience,0.0,21,0.0596020790,0.0695000000,0.0304054054,0.0096153846,24145
patience,0.0,22,0.0596020790,0.0695000000,0.0304054054,0.0096153846,25244
patience,0.0,23,0.0596020790,0.0695000000,0.0304054054,0.0096153846,26380
patience,0.0,24,0.0596020790,0.0695000000,0.0304054054,0.0096153846,27414
patience,0.0,25,0.0596020790,0.0695000000,0.0304054054,0.0096153846,28474
patience,0.0,26,0.0596020790,0.0695000000,0.0304054054,0.0096153846,29610
patience,0.0,27,0.0596020790,0.0695000000,0.0304054054,0.0096153846,30703
patience,0.0,28,0.0596020790,0.0695000000,0.0304054054,0.0096153846,31745
patience,0.0,29,0.0596020790,0.0695000000,0.0304054054,0.0096153846,32824
patience,0.0,30,0.0596020790,0.0695000000,0.0304054054,0.0096153846,33928
patience,0.0,31,0.0592642412,0.0695000000,0.0270270270,0.0096153846,35027
patience,0.0,32,0.0592642412,0.0695000000,0.0270270270,0.0096153846,36061
patience,0.0,33,0.0592642412,0.0695000000,0.0270270270,0.0096153846,37115
patience,0.0,34,0.0592642412,0.0695000000,0.0270270270,0.0096153846,38145
patience,0.0,35,0.0592642412,0.0695000000,0.0270270270,0.0096153846,39221
patience,0.0,36,0.0591399168,0.0685000000,0.0337837838,0.0096153846,40299
patience,0.0,37,0.0591399168,0.0685000000,0.0337837838,0.0096153846,41314
patience,0.0,38,0.0591399168,0.0685000000,0.0337837838,0.0096153846,42459
patience,0.0,39,0.0591399168,0.0685000000,0.0337837838,0.0096153846,43518
patience,0.0,40,0.0591399168,0.0685000000,0.0337837838,0.0096153846,44544
patience,0.0,41,0.0591399168,0.0685000000,0.0337837838,0.0096153846,45601
patience,0.0,42,0.0591399168,0.0685000000,0.0337837838,0.0096153846,46651
patience,0.0,43,0.0591399168,0.0685000000,0.0337837838,0.0096153846,47693
patience,0.0,44,0.0588020790,0.0685000000,0.0304054054,0.0096153846,48769
patience,0.0,45,0.0588020790,0.0685000000,0.0304054054,0.0096153846,49875
patience,0.0,46,0.0588020790,0.0685000000,0.0304054054,0.0096153846,50984
patience,0.0,47,0.0588020790,0.0685000000,0.0304054054,0.0096153846,52025
patience,0.0,48,0.0588020790,0.0685000000,0.0304054054,0.0096153846,53112
patience,0.0,49,0.0588020790,0.0685000000,0.0304054054,0.0096153846,54247
patience,0.0,50,0.0588020790,0.0685000000,0.0304054054,0.0096153846,55370
patience,0.0,51,0.0588020790,0.0685000000,0.0304054054,0.0096153846,56403
patience,0.0,52,0.0588020790,0.0685000000,0.0304054054,0.0096153846,57433
patience,0.0,53,0.0588020790,0.0685000000,0.0304054054,0.0096153846,58481
patience,0.0,54,0.0588020790,0.0685000000,0.0304054054,0.0096153846,59548
patience,0.0,55,0.0588020790,0.0685000000,0.0304054054,0.0096153846,60622
patience,0.0,56,0.0588020790,0.0685000000,0.0304054054,0.0096153846,61721
patience,0.0,57,0.0588020790,0.0685000000,0.0304054054,0.0096153846,62837
patience,0.0,58,0.0588020790,0.0685000000,0.0304054054,0.0096153846,63904
patience,0.0,59,0.0588020790,0.0685000000,0.0304054054,0.0096153846,65028
patience,0.0,60,0.0588020790,0.0685000000,0.0304054054,0.0096153846,66016
patience,0.0,61,0.0588020790,0.0685000000,0.0304054054,0.0096153846,67075
patience,0.0,62,0.0588020790,0.0685000000,0.0304054054,0.0096153846,68099
patience,0.0,63,0.0588020790,0.0685000000,0.0304054054,0.0096153846,69188
patience,0.0,64,0.0588020790,0.0685000000,0.0304054054,0.0096153846,70278
patience,0.0,65,0.0588020790,0.0685000000,0.0304054054,0.0096153846,71316
patience,0.0,66,0.0588020790,0.0685000000,0.0304054054,0.0096153846,72393
patience,0.0,67,0.0588020790,0.0685000000,0.0304054054,0.0096153846,73446
patience,0.0,68,0.0588020790,0.0685000000,0.0304054054,0.0096153846,74490
patience,0.0,69,0.0588020790,0.0685000000,0.0304054054,0.0096153846,75554
patience,0.0,70,0.0588020790,0.0685000000,0.0304054054,0.0096153846,76576
patience,0.0,71,0.0588020790,0.0685000000,0.0304054054,0.0096153846,77723
patience,0.0,72,0.0588020790,0.0685000000,0.0304054054,0.0096153846,78786
patience,0.0,73,0.0588020790,0.0685000000,0.0304054054,0.0096153846,79931
patience,0.0,74,0.0588020790,0.0685000000,0.0304054054,0.0096153846,81031
patience,0.0,75,0.0588020790,0.0685000000,0.0304054054,0.0096153846,82138
patience,0.0,76,0.0588020790,0.0685000000,0.0304054054,0.0096153846,83276
patience,0.0,77,0.0588020790,0.0685000000,0.0304054054,0.0096153846,84376
patience,0.0,78,0.0588020790,0.0685000000,0.0304054054,0.0096153846,85436
patience,0.0,79,0.0588020790,0.0685000000,0.0304054054,0.0096153846,86446
patience,0.0,80,0.0588020790,0.0685000000,0.0304054054,0.0096153846,87543
patience,0.0,81,0.0588020790,0.0685000000,0.0304054054,0.0096153846,88657
patience,0.0,82,0.0588020790,0.0685000000,0.0304054054,0.0096153846,89779
patience,0.0,83,0.0588020790,0.0685000000,0.0304054054,0.0096153846,90919
patience,0.0,84,0.0588020790,0.0685000000,0.0304054054,0.0096153846,91977
patience,0.0,85,0.0588020790,0.0685000000,0.0304054054,0.0096153846,93083
patience,0.0,86,0.0588020790,0.0685000000,0.0304054054,0.0096153846,94154
patience,0.0,87,0.0588020790,0.0685000000,0.0304054054,0.0096153846,95174
patience,0.0,88,0.0588020790,0.0685000000,0.0304054054,0.0096153846,96243
patience,0.0,89,0.0588020790,0.0685000000,0.0304054054,0.0096153846,97289
patience,0.0,90,0.0588020790,0.0685000000,0.0304054054,0.0096153846,98283
patience,0.0,91,0.0588020790,0.0685000000,0.0304054054,0.0096153846,99279
patience,0.0,92,0.0588020790,0.0685000000,0.0304054054,0.0096153846,100332
patience,0.0,93,0.0588020790,0.0685000000,0.0304054054,0.0096153846,101350
patience,0.0,94,0.0588020790,0.0685000000,0.0304054054,0.0096153846,102505
patience,0.0,95,0.0588020790,0.0685000000,0.0304054054,0.0096153846,103538
patience,0.0,96,0.0588020790,0.0685000000,0.0304054054,0.0096153846,104617
patience,0.0,97,0.0588020790,0.0685000000,0.0304054054,0.0096153846,105714
patience,0.0,98,0.0588020790,0.0685000000,0.0304054054,0.0096153846,106802
patience,0.0,99,0.0588020790,0.0685000000,0.0304054054,0.0096153846,107930
patience,0.0,100,0.0588020790,0.0685000000,0.0304054054,0.0096153846,109031
patience,0.0,101,0.0588020790,0.0685000000,0.0304054054,0.0096153846,110189
patience,0.0,102,0.0588020790,0.0685000000,0.0304054054,0.0096153846,111284
patience,0.0,103,0.0588020790,0.0685000000,0.0304054054,0.0096153846,112407
patience,0.0,104,0.0588020790,0.0685000000,0.0304054054,0.0096153846,113536
patience,0.0,105,0.0588020790,0.0685000000,0.0304054054,0.0096153846,114659
patience,0.0,106,0.0588020790,0.0685000000,0.0304054054,0.0096153846,115701
patience,0.0,107,0.0588020790,0.0685000000,0.0304054054,0.0096153846,116742
patience,0.0,108,0.0588020790,0.0685000000,0.0304054054,0.0096153846,117806
patience,0.0,109,0.0588020790,0.0685000000,0.0304054054,0.0096153846,118856
patience,0.0,110,0.0588020790,0.0685000000,0.0304054054,0.0096153846,119954
patience,10.0,0,0.0739939709,0.0820000000,0.0743243243,0.0096153846,1540
patience,10.0,1,0.0733182952,0.0820000000,0.0675675676,0.0096153846,2640
patience,10.0,2,0.0724561331,0.0805000000,0.0709459459,0.0096153846,3596
patience,10.0,3,0.0670426195,0.0750000000,0.0608108108,0.0096153846,4687
patience,10.0,4,0.0636291060,0.0720000000,0.0506756757,0.0096153846,5876
patience,10.0,5,0.0629534304,0.0720000000,0.0439189189,0.0096153846,6880
patience,10.0,6,0.0629534304,0.0720000000,0.0439189189,0.0096153846,7977
patience,10.0,7,0.0618777547,0.0715000000,0.0371621622,0.0096153846,9047
patience,10.0,8,0.0615399168,0.0715000000,0.0337837838,0.0096153846,10093
patience,10.0,9,0.0614777547,0.0710000000,0.0371621622,0.0096153846,11190
patience,10.0,10,0.0614777547,0.0710000000,0.0371621622,0.0096153846,12244
patience,10.0,11,0.0614777547,0.0710000000,0.0371621622,0.0096153846,13015
patience,10.0,12,0.0611399168,0.0710000000,0.0337837838,0.0096153846,13764
patience,10.0,13,0.0611399168,0.0710000000,0.0337837838,0.0096153846,14544
patience,10.0,14,0.0610777547,0.0705000000,0.0371621622,0.0096153846,15147
patience,10.0,15,0.0606777547,0.0700000000,0.0371621622,0.0096153846,15746
patience,10.0,16,0.0606777547,0.0700000000,0.0371621622,0.0096153846,16383
patience,10.0,17,0.0603399168,0.0700000000,0.0337837838,0.0096153846,17034
patience,10.0,18,0.0603399168,0.0700000000,0.0337837838,0.0096153846,17360
patience,10.0,19,0.0603399168,0.0700000000,0.0337837838,0.0096153846,17688
patience,10.0,20,0.0603399168,0.0700000000,0.0337837838,0.0096153846,18006
patience,10.0,21,0.0600020790,0.0700000000,0.0304054054,0.0096153846,18312
patience,10.0,22,0.0600020790,0.0700000000,0.0304054054,0.0096153846,18614
patience,10.0,23,0.0600020790,0.0700000000,0.0304054054,0.0096153846,18936
patience,10.0,24,0.0600020790,0.0700000000,0.0304054054,0.0096153846,19228
patience,10.0,25,0.0600020790,0.0700000000,0.0304054054,0.0096153846,19530
patience,10.0,26,0.0600020790,0.0700000000,0.0304054054,0.0096153846,19864
patience,10.0,27,0.0600020790,0.0700000000,0.0304054054,0.0096153846,20178
patience,10.0,28,0.0600020790,0.0700000000,0.0304054054,0.0096153846,20335
patience,10.0,29,0.0600020790,0.0700000000,0.0304054054,0.0096153846,20487
patience,10.0,30,0.0600020790,0.0700000000,0.0304054054,0.0096153846,20652
patience,10.0,31,0.0600020790,0.0700000000,0.0304054054,0.0096153846,20809
patience,25.0,0,0.0739939709,0.0820000000,0.0743243243,0.0096153846,1540
patience,25.0,1,0.0733182952,0.0820000000,0.0675675676,0.0096153846,2640
patience,25.0,2,0.0724561331,0.0805000000,0.0709459459,0.0096153846,3596
patience,25.0,3,0.0670426195,0.0750000000,0.0608108108,0.0096153846,4687
patience,25.0,4,0.0636291060,0.0720000000,0.0506756757,0.0096153846,5876
patience,25.0,5,0.0629534304,0.0720000000,0.0439189189,0.0096153846,6880
patience,25.0,6,0.0629534304,0.0720000000,0.0439189189,0.0096153846,7977
patience,25.0,7,0.0618777547,0.0715000000,0.0371621622,0.0096153846,9047
patience,25.0,8,0.0615399168,0.0715000000,0.0337837838,0.0096153846,10093
patience,25.0,9,0.0614777547,0.0710000000,0.0371621622,0.0096153846,11190
patience,25.0,10,0.0614777547,0.0710000000,0.0371621622,0.0096153846,12244
patience,25.0,11,0.0614777547,0.0710000000,0.0371621622,0.0096153846,13317
patience,25.0,12,0.0611399168,0.0710000000,0.0337837838,0.0096153846,14396
patience,25.0,13,0.0611399168,0.0710000000,0.0337837838,0.0096153846,15472
patience,25.0,14,0.0610777547,0.0705000000,0.0371621622,0.0096153846,16531
patience,25.0,15,0.0602777547,0.0695000000,0.0371621622,0.0096153846,17573
patience,25.0,16,0.0602777547,0.0695000000,0.0371621622,0.0096153846,18689
patience,25.0,17,0.0599399168,0.0695000000,0.0337837838,0.0096153846,19807
patience,25.0,18,0.0599399168,0.0695000000,0.0337837838,0.0096153846,20939
patience,25.0,19,0.0599399168,0.0695000000,0.0337837838,0.0096153846,22066
patience,25.0,20,0.0599399168,0.0695000000,0.0337837838,0.0096153846,23113
patience,25.0,21,0.0596020790,0.0695000000,0.0304054054,0.0096153846,24145
patience,25.0,22,0.0596020790,0.0695000000,0.0304054054,0.0096153846,25244
patience,25.0,23,0.0596020790,0.0695000000,0.0304054054,0.0096153846,26380
patience,25.0,24,0.0596020790,0.0695000000,0.0304054054,0.0096153846,27414
patience,25.0,25,0.0596020790,0.0695000000,0.0304054054,0.0096153846,28474
patience,25.0,26,0.0596020790,0.0695000000,0.0304054054,0.0096153846,29298
patience,25.0,27,0.0596020790,0.0695000000,0.0304054054,0.0096153846,30081
patience,25.0,28,0.0596020790,0.0695000000,0.0304054054,0.0096153846,30847
patience,25.0,29,0.0596020790,0.0695000000,0.0304054054,0.0096153846,31612
patience,25.0,30,0.0596020790,0.0695000000,0.0304054054,0.0096153846,32420
patience,25.0,31,0.0592642412,0.0695000000,0.0270270270,0.0096153846,33205
patience,25.0,32,0.0592642412,0.0695000000,0.0270270270,0.0096153846,33931
patience,25.0,33,0.0592642412,0.0695000000,0.0270270270,0.0096153846,34487
patience,25.0,34,0.0592642412,0.0695000000,0.0270270270,0.0096153846,35067
patience,25.0,35,0.0592642412,0.0695000000,0.0270270270,0.0096153846,35711
patience,25.0,36,0.0591399168,0.0685000000,0.0337837838,0.0096153846,36327
patience,25.0,37,0.0591399168,0.0685000000,0.0337837838,0.0096153846,36883
patience,25.0,38,0.0591399168,0.0685000000,0.0337837838,0.0096153846,37551
patience,25.0,39,0.0591399168,0.0685000000,0.0337837838,0.0096153846,38163
patience,25.0,40,0.0591399168,0.0685000000,0.0337837838,0.0096153846,38799
patience,25.0,41,0.0591399168,0.0685000000,0.0337837838,0.0096153846,39270
patience,25.0,42,0.0591399168,0.0685000000,0.0337837838,0.0096153846,39729
patience,25.0,43,0.0591399168,0.0685000000,0.0337837838,0.0096153846,40031
patience,25.0,44,0.0588020790,0.0685000000,0.0304054054,0.0096153846,40329
patience,25.0,45,0.0588020790,0.0685000000,0.0304054054,0.0096153846,40669
patience,25.0,46,0.0588020790,0.0685000000,0.0304054054,0.0096153846,40985
patience,25.0,47,0.0588020790,0.0685000000,0.0304054054,0.0096153846,41279
patience,25.0,48,0.0588020790,0.0685000000,0.0304054054,0.0096153846,41581
patience,25.0,49,0.0588020790,0.0685000000,0.0304054054,0.0096153846,41925
