start_depth,end_depth,thickness,lithotype_code,class_key,class_name,sample_count
1620.5100,1620.7100,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1620.7100,1621.1100,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1621.1100,1621.5100,0.4000,2,seal_silty_argillite,песчанистая легкая глина,2
1621.5100,1621.9100,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1621.9100,1622.3100,0.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,2
1622.3100,1622.5100,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1622.5100,1622.9100,0.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,2
1622.9100,1623.3100,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1623.3100,1624.1100,0.8000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,4
1624.1100,1624.3100,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1624.3100,1625.7100,1.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,7
1625.7100,1626.1100,0.4000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,2
1626.1100,1627.1100,1.0000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,5
1627.1100,1627.3100,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1627.3100,1627.7100,0.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,2
1627.7100,1627.9100,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1627.9100,1628.1100,0.2000,2,seal_kaolinite_clay,каолинитовая тяжелая глина,1
1628.1100,1628.5100,0.4000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,2
1628.5100,1629.3100,0.8000,2,seal_kaolinite_argillite,каолинитовая легкая глина,4
1629.3100,1629.7100,0.4000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,2
1629.7100,1630.1100,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1630.1100,1630.3100,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1630.3100,1630.7100,0.4000,2,seal_silty_argillite,песчанистая легкая глина,2
