depth,lithotype_code,kaolinite,hydromica,feldspar,quartz,porosity,clay_share_solid,q_over_qf,porosity_tag,class_key,class_name
1703.4700,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,плотный,undefined,неопределенная порода
1703.6700,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,плотный,undefined,неопределенная порода
1703.8700,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,плотный,undefined,неопределенная порода
1704.0700,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,плотный,undefined,неопределенная порода
1704.2700,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,плотный,undefined,неопределенная порода
1704.4700,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,плотный,undefined,неопределенная порода
1704.6700,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,плотный,undefined,неопределенная порода
1704.8700,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,плотный,undefined,неопределенная порода
1705.0700,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,плотный,undefined,неопределенная порода
1705.2700,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,плотный,undefined,неопределенная порода
1705.4700,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,плотный,undefined,неопределенная порода
1705.6700,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,плотный,undefined,неопределенная порода
1705.8700,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,плотный,undefined,неопределенная порода
1706.0700,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,плотный,undefined,неопределенная порода
1706.2700,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,плотный,undefined,неопределенная порода
