depth,lithotype_code,kaolinite,hydromica,feldspar,quartz,porosity,clay_share_solid,q_over_qf,porosity_tag,class_key,class_name
1614.4200,2,0.337217,0.100343,0.096329,0.291263,0.174848,0.530278,0.751468,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1614.6200,2,0.295900,0.154445,0.086991,0.261937,0.200727,0.563443,0.750689,высокопористый,seal_kaolinite_argillite,каолинитовая легкая глина
1614.8200,2,0.184788,0.284206,0.076973,0.168032,0.286000,0.656855,0.685830,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1615.0200,2,0.271741,0.229257,0.065353,0.156376,0.277273,0.693205,0.705256,высокопористый,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина
1615.2200,2,0.306086,0.190181,0.055759,0.170217,0.277758,0.687120,0.753254,высокопористый,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина
1615.4200,2,0.247925,0.218256,0.047288,0.170834,0.315697,0.681249,0.783203,высокопористый,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина
1615.6200,2,0.299919,0.104604,0.043336,0.263111,0.289030,0.568973,0.858585,высокопористый,seal_kaolinite_argillite,каолинитовая легкая глина
1615.8200,2,0.288788,0.051484,0.054833,0.335501,0.269394,0.465739,0.859523,высокопористый,seal_kaolinite_argillite,каолинитовая легкая глина
1616.0200,2,0.307089,0.054838,0.069386,0.326566,0.242121,0.477552,0.824762,высокопористый,seal_kaolinite_argillite,каолинитовая легкая глина
1616.2200,2,0.325193,0.066834,0.074735,0.291783,0.241455,0.516814,0.796094,высокопористый,seal_kaolinite_argillite,каолинитовая легкая глина
1616.4200,2,0.355128,0.050156,0.086311,0.270586,0.237818,0.531743,0.758162,высокопористый,seal_kaolinite_argillite,каолинитовая легкая глина
1616.6200,2,0.385456,0.000396,0.095551,0.313385,0.205212,0.485478,0.766343,высокопористый,seal_kaolinite_argillite,каолинитовая легкая глина
1616.8200,2,0.338788,0.000000,0.097215,0.380416,0.183581,0.414968,0.796464,высокопористый,seal_kaolinite_argillite,каолинитовая легкая глина
1617.0200,2,0.304156,0.000000,0.104881,0.423862,0.167100,0.365177,0.801641,пористый,seal_kaolinite_argillite,каолинитовая легкая глина
1617.2200,2,0.235482,0.000000,0.124368,0.428921,0.211229,0.298543,0.775221,высокопористый,seal_silty_argillite,песчанистая легкая глина
1617.4200,2,0.157893,0.134267,0.121863,0.315613,0.270364,0.400418,0.721440,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1617.6200,2,0.161395,0.234347,0.112774,0.202454,0.289030,0.556623,0.642246,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1617.8200,2,0.197139,0.233900,0.104856,0.168650,0.295455,0.611798,0.616621,высокопористый,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина
1618.0200,2,0.325862,0.113190,0.087722,0.271529,0.201697,0.549981,0.755820,высокопористый,seal_kaolinite_argillite,каолинитовая легкая глина
1618.2200,2,0.431755,0.026223,0.066112,0.438152,0.037758,0.475949,0.868895,плотный,seal_kaolinite_argillite,каолинитовая легкая глина
1618.4200,2,0.312300,0.099511,0.051290,0.505506,0.031394,0.425158,0.907884,плотный,seal_kaolinite_argillite,каолинитовая легкая глина
