start_depth,end_depth,thickness,lithotype_code,class_key,class_name,sample_count
1614.3200,1614.7200,0.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,2
1614.7200,1614.9200,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1614.9200,1615.5200,0.6000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,3
1615.5200,1617.1200,1.6000,2,seal_kaolinite_argillite,каолинитовая легкая глина,8
1617.1200,1617.3200,0.2000,2,seal_silty_argillite,песчанистая легкая глина,1
1617.3200,1617.9200,0.6000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,3
1617.9200,1618.5200,0.6000,2,seal_kaolinite_argillite,каолинитовая легкая глина,3
1618.5200,1618.9200,0.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,2
1618.9200,1619.7200,0.8000,2,seal_silty_argillite,песчанистая легкая глина,4
1619.7200,1619.9200,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1619.9200,1620.9200,1.0000,2,seal_kaolinite_argillite,каолинитовая легкая глина,5
1620.9200,1621.5200,0.6000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,3
1621.5200,1622.5200,1.0000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,5
1622.5200,1623.3200,0.8000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,4
1623.3200,1624.3200,1.0000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,5
1624.3200,1624.7200,0.4000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,2
1624.7200,1625.1200,0.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,2
1625.1200,1625.7200,0.6000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,3
1625.7200,1625.9200,0.2000,2,seal_kaolinite_clay,каолинитовая тяжелая глина,1
1625.9200,1626.3200,0.4000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,2
1626.3200,1626.5200,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1626.5200,1626.7200,0.2000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,1
1626.7200,1627.5200,0.8000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,4
1627.5200,1627.7200,0.2000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,1
1627.7200,1627.9200,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
