interval_id,lithotype,start_idx,end_idx,depth_start,depth_end,sample_count,method,local_score,negative_share,bad_metric_name,bad_share,elapsed_sec,evals,invalid_count,generations_ran
0,2,0,13,1911.01,1913.41,13,bf,0.007692307692307693,0.0,glin_bad_share,0.07692307692307693,5.985289200034458,65536,32,0
1,1,13,33,1913.61,1917.41,20,bf,0.008,0.01,coll_bad_share,0.0,5.9824667000211775,65536,16,0
2,2,33,115,1917.61,1933.81,82,bf,0.0175609756097561,0.00975609756097561,glin_bad_share,0.0975609756097561,6.809974099975079,65536,32,0
3,1,115,227,1934.01,1956.21,112,bf,0.06,0.075,coll_bad_share,0.0,7.7999119000160135,65536,16,0
4,2,227,261,1956.41,1963.01,34,bf,0.11882352941176472,0.023529411764705882,glin_bad_share,1.0,6.313488100015093,65536,32,0
5,1,261,321,1963.21,1975.01,60,bf,0.08000000000000002,0.1,coll_bad_share,0.0,6.526431699981913,65536,16,0
6,2,321,403,1975.21,1991.41,82,bf,0.02853658536585366,0.00975609756097561,glin_bad_share,0.2073170731707317,6.804610599996522,65536,32,0
