start_depth,end_depth,thickness,lithotype_code,class_key,class_name,sample_count
1903.4700,1904.8700,1.4000,2,seal_kaolinite_clay,каолинитовая тяжелая глина,7
1904.8700,1905.0700,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1905.0700,1905.8700,0.8000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,4
1905.8700,1906.0700,0.2000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,1
1906.0700,1907.2700,1.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,6
1907.2700,1907.8700,0.6000,2,seal_kaolinite_argillite,каолинитовая легкая глина,3
1907.8700,1908.2700,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1908.2700,1908.6700,0.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,2
1908.6700,1908.8700,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1908.8700,1910.2700,1.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,7
1910.2700,1912.6700,2.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,12
1912.6700,1912.8700,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1912.8700,1914.6700,1.8000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,9
1914.6700,1915.8700,1.2000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,6
1915.8700,1916.2700,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1916.2700,1917.8700,1.6000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,8
1917.8700,1918.2700,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1918.2700,1920.8700,2.6000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,13
1920.8700,1922.2700,1.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,7
1922.2700,1922.4700,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1922.4700,1922.8700,0.4000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,2
1922.8700,1923.8700,1.0000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,5
1923.8700,1925.6700,1.8000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,9
1925.6700,1926.2700,0.6000,2,seal_kaolinite_argillite,каолинитовая легкая глина,3
1926.2700,1926.4700,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1926.4700,1926.6700,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1926.6700,1928.4700,1.8000,2,seal_kaolinite_clay,каолинитовая тяжелая глина,9
1928.4700,1928.6700,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1928.6700,1928.8700,0.2000,2,seal_kaolinite_clay,каолинитовая тяжелая глина,1
1928.8700,1929.0700,0.2000,2,seal_kaolinite_argillite,каолинитовая легкая глина,1
1929.0700,1929.2700,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1929.2700,1929.4700,0.2000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,1
1929.4700,1929.8700,0.4000,2,seal_kaolinite_clay,каолинитовая тяжелая глина,2
1929.8700,1930.4700,0.6000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,3
1930.4700,1930.8700,0.4000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,2
1930.8700,1931.6700,0.8000,2,seal_kaolinite_clay,каолинитовая тяжелая глина,4
1931.6700,1932.2700,0.6000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,3
1932.2700,1932.4700,0.2000,2,seal_kaolinite_clay,каолинитовая тяжелая глина,1
1932.4700,1932.8700,0.4000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,2
1932.8700,1933.8700,1.0000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,5
1933.8700,1934.6700,0.8000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,4
1934.6700,1935.0700,0.4000,2,seal_hydromica_argillite,гидрослюдистая легкая глина,2
1935.0700,1935.2700,0.2000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,1
1935.2700,1935.8700,0.6000,2,seal_kaolinite_argillite,каолинитовая легкая глина,3
1935.8700,1936.6700,0.8000,2,seal_silty_argillite,песчанистая легкая глина,4
1936.6700,1940.4700,3.8000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,19
1940.4700,1940.8700,0.4000,2,seal_kaolinite_argillite,каолинитовая легкая глина,2
1940.8700,1944.8700,4.0000,2,seal_mixed_argillite,каолинит-гидрослюдистая легкая глина,20
1944.8700,1945.4700,0.6000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,3
1945.4700,1946.6700,1.2000,2,seal_hydromica_clay,гидрослюдистая тяжелая глина,6
1946.6700,1946.8700,0.2000,2,seal_mixed_clay,каолинит-гидрослюдистая тяжелая глина,1
